Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0042493~response to drug	7	12.727272727272727	1.3963892111354062E-4	RET, NTRK1, TFAP2B, ADORA2A, TSPO, DRD2, DRD3	49	328	19672	8.567944250871081	0.08140173174592713	0.08490046403703269	0.08406263051035145
GOTERM_BP_DIRECT	GO:0035810~positive regulation of urine volume	3	5.454545454545454	5.998638993278684E-4	TFAP2B, ADORA2A, DRD2	49	15	19672	80.2938775510204	0.3056830239425441	0.121572416930448	0.12037268913179226
GOTERM_BP_DIRECT	GO:0035815~positive regulation of renal sodium excretion	3	5.454545454545454	5.998638993278684E-4	ADORA2A, DRD2, DRD3	49	15	19672	80.2938775510204	0.3056830239425441	0.121572416930448	0.12037268913179226
GOTERM_BP_DIRECT	GO:0060134~prepulse inhibition	3	5.454545454545454	8.700145060891904E-4	ADORA2A, DRD2, DRD3	49	18	19672	66.91156462585033	0.41092340334193866	0.13224220492555694	0.13093718316642317
GOTERM_BP_DIRECT	GO:0051481~negative regulation of cytosolic calcium ion concentration	3	5.454545454545454	0.00118857601150226	DRD2, NOL3, DRD3	49	21	19672	57.352769679300295	0.5147465854765024	0.13228067159278217	0.13097527022837974
GOTERM_BP_DIRECT	GO:0060384~innervation	3	5.454545454545454	0.0013054013644024558	RET, NTRK1, ISL1	49	22	19672	54.745825602968466	0.548058493958943	0.13228067159278217	0.13097527022837974
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	4	7.2727272727272725	0.0028484396071653925	ADORA2A, GPR88, DRD2, DRD3	49	116	19672	13.843771991555242	0.8234802501905549	0.2474073258795084	0.24496580621622377
UP_KW_PTM	KW-1015~Disulfide bond	19	34.54545454545455	0.0029661791541393196	RET, NTRK1, FZD5, NPR1, FZD7, SUSD1, LTBP2, PGC, HAPLN2, LIPF, KISS1, ADORA2A, ADAMTSL2, SPP2, MADCAM1, DRD2, DRD3, SCN4B, CARD11	39	3266	12787	1.907398684189866	0.049246051070195085	0.05339122477450775	0.05339122477450775
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	6	10.909090909090908	0.004009756963417332	NTRK1, KISS1, TFAP2B, ADORA2A, FZD5, DRD2	49	434	19672	5.550268033480673	0.9130857342077163	0.269410470564986	0.2667518146054631
GOTERM_BP_DIRECT	GO:0051482~positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway	3	5.454545454545454	0.004078325654337743	KISS1, DRD2, DRD3	49	39	19672	30.882260596546313	0.9166487889890269	0.269410470564986	0.2667518146054631
KEGG_PATHWAY	mmu05216:Thyroid cancer	3	5.454545454545454	0.0043429174159752195	RET, NTRK1, RXRG	25	37	8941	28.99783783783784	0.3001538631087921	0.356119228109968	0.356119228109968
GOTERM_BP_DIRECT	GO:0001975~response to amphetamine	3	5.454545454545454	0.004716787018416836	ADORA2A, DRD2, DRD3	49	42	19672	28.676384839650147	0.943560796628215	0.269410470564986	0.2667518146054631
GOTERM_BP_DIRECT	GO:0090325~regulation of locomotion involved in locomotory behavior	2	3.6363636363636362	0.004874202592458628	DRD2, DRD3	49	2	19672	401.469387755102	0.9487357226816846	0.269410470564986	0.2667518146054631
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	4	7.2727272727272725	0.005486913782201907	HSD11B1, INSC, OTOF, DRD3	53	143	20815	10.985618155429476	0.49729550825309854	0.4993152900707647	0.4993152900707647
GOTERM_BP_DIRECT	GO:0046717~acid secretion	2	3.6363636363636362	0.00730257261143378	DRD2, DRD3	49	3	19672	267.6462585034013	0.9883942554892678	0.3699970123126448	0.36634572600692794
GOTERM_MF_DIRECT	GO:0001591~dopamine neurotransmitter receptor activity, coupled via Gi/Go	2	3.6363636363636362	0.00733095090139182	DRD2, DRD3	46	3	18371	266.2463768115942	0.6963831119662753	0.4936557277611781	0.4936557277611781
GOTERM_CC_DIRECT	GO:0030424~axon	6	10.909090909090908	0.007989044641132235	RET, NTRK1, ADORA2A, FZD5, DRD2, SLC18A3	53	499	20815	4.722274738155557	0.6330908488835745	0.4993152900707647	0.4993152900707647
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	7	12.727272727272727	0.008440749242259994	RET, UNC13C, ANXA4, SUSD1, OTOF, LTBP2, NOL3	46	731	18371	3.8243323618628446	0.7467061506548727	0.4936557277611781	0.4936557277611781
GOTERM_BP_DIRECT	GO:0007165~signal transduction	9	16.363636363636363	0.008704075632484438	ADORA2A, FZD5, NPR1, FZD7, GPR88, TNFRSF25, DRD2, DRD3, CARD11	49	1218	19672	2.9665225696189808	0.9950839200828814	0.3941923383405688	0.3903022823701027
