target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	301.593	609	132.228
NM_001281925.1	634	373.683	338	59.2299
NM_001285876.1	834	561.24	256	29.8689
NM_001286187.1	1110	834.566	1185.41	93.0114
NM_001290408.1	830	557.52	120	14.0945
NM_001291139.1	4671	4395.57	853.5	12.715
NM_001291140.1	4671	4395.57	853.5	12.715
NM_001291520.1	4282	4006.57	179.583	2.93508
NM_001293736.1	2063	1787.57	415.812	15.2322
NM_001301748.1	4136	3860.57	3298.42	55.9477
XM_004600094.1	3370	3094.57	1815.9	38.4255
XM_004600095.1	3286	3010.57	3319.1	72.1939
XM_004600096.1	1395	1119.57	215.262	12.5906
XM_004600097.1	1242	966.566	13.7383	0.930742
XM_004600098.1	4328	4052.57	29.2086	0.471963
XM_004600099.1	4314	4038.57	44.7914	0.726265
XM_004600100.1	4040	3764.57	0	0
XM_004600101.1	1026	750.566	165	14.3954
XM_004600102.1	2487	2211.57	115.311	3.41429
XM_004600103.1	2439	2163.57	924.689	27.9868
XM_004600104.1	2604	2328.57	1180	33.1834
XM_004600105.1	1188	912.566	693	49.7275
XM_004600106.1	488	248.33	1638	431.929
XM_004600107.1	5374	5098.57	944	12.1242
XM_004600108.1	3753	3477.57	0	0
XM_004600109.1	4293	4017.57	1125	18.3365
XM_004600110.1	1550	1274.57	1155	59.34
XM_004600111.1	485	245.986	57	15.1737
XM_004600112.1	1479	1203.57	550	29.9241
XM_004600113.1	4152	3876.57	334	5.64192
XM_004600114.1	3963	3687.57	3.35877e-05	5.96442e-07
XM_004600115.2	5115	4839.57	0	0
XM_004600116.1	858	584.437	889	99.6075
XM_004600117.1	3384	3108.57	285	6.00361
XM_004600118.1	2052	1776.57	68	2.50643
XM_004600119.1	3624	3348.57	310	6.0622
XM_004600120.1	3183	2907.57	0	0
XM_004600122.2	1092	816.566	323	25.9023
XM_004600123.1	4041	3765.57	119	2.0694
XM_004600124.1	1599	1323.57	0	0
XM_004600125.2	4680	4404.57	4032.31	59.9485
XM_004600126.1	2628	2352.57	19.6713	0.547543
XM_004600127.1	2544	2268.57	462.329	13.3453
