target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	304.942	120	32.2223
NM_001281925.1	634	377.402	169	36.667
NM_001285876.1	834	565.712	272	39.3701
NM_001286187.1	1110	840.099	918.3	89.5049
NM_001290408.1	830	561.769	98	14.2844
NM_001291139.1	4671	4401.1	347	6.45596
NM_001291140.1	4671	4401.1	347	6.45596
NM_001291520.1	4282	4012.1	202.01	4.12282
NM_001293736.1	2063	1793.1	334.807	15.2891
NM_001301748.1	4136	3866.1	2302.99	48.7766
XM_004600094.1	3370	3100.1	982.98	25.9634
XM_004600095.1	3286	3016.1	2942.02	79.8716
XM_004600096.1	1395	1125.1	159.297	11.5934
XM_004600097.1	1242	972.099	29.7027	2.50195
XM_004600098.1	4328	4058.1	45.3395	0.914844
XM_004600099.1	4314	4044.1	38.6605	0.782777
XM_004600100.1	4040	3770.1	0	0
XM_004600101.1	1026	756.099	110	11.9126
XM_004600102.1	2487	2217.1	75.4541	2.7867
XM_004600103.1	2439	2169.1	688.546	25.9924
XM_004600104.1	2604	2334.1	1065	37.3614
XM_004600105.1	1188	918.099	512	45.6639
XM_004600106.1	488	251.575	1153	375.279
XM_004600107.1	5374	5104.1	797	12.7859
XM_004600108.1	3753	3483.1	0	0
XM_004600109.1	4293	4023.1	1012	20.5974
XM_004600110.1	1550	1280.1	600	38.3796
XM_004600111.1	485	249.18	37	12.1585
XM_004600112.1	1479	1209.1	346	23.4319
XM_004600113.1	4152	3882.1	301	6.34881
XM_004600114.1	3963	3693.1	0	0
XM_004600115.2	5115	4845.1	0	0
XM_004600116.1	858	589.075	716	99.5257
XM_004600117.1	3384	3114.1	230	6.04767
XM_004600118.1	2052	1782.1	73	3.35416
XM_004600119.1	3624	3354.1	241	5.88347
XM_004600120.1	3183	2913.1	0	0
XM_004600122.2	1092	822.099	279	27.789
XM_004600123.1	4041	3771.1	93	2.01933
XM_004600124.1	1599	1329.1	0	0
XM_004600125.2	4680	4410.1	3042.13	56.4835
XM_004600126.1	2628	2358.1	23.5339	0.817191
XM_004600127.1	2544	2274.1	367.466	13.2312
XM_004600128.1	1680	1410.1	0	0
XM_004600129.1	2030	1760.1	228	10.6069
XM_004600130.2	9293	9023.1	632.111	5.73628
XM_004600131.2	9225	8955.1	1011.91	9.25264
XM_004600133.1	3098	2828.1	34	0.984412
XM_004600134.1	1578	1308.1	632	39.5612
XM_004600135.1	1673	1403.1	273	15.9319
XM_004600136.1	737	472.12	104	18.0374
XM_004600137.1	1225	955.099	219	18.7754
XM_004600138.1	3510	3240.1	569	14.3796
