target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	317.461	25382	4599.39
NM_001281925.1	634	393.102	104	15.2192
NM_001285876.1	834	587.831	144	14.092
NM_001286187.1	1110	863.511	159.889	10.6516
NM_001290408.1	830	583.831	0	0
NM_001291139.1	4671	4424.51	4	0.0520066
NM_001291140.1	4671	4424.51	4	0.0520066
NM_001291520.1	4282	4035.51	167.79	2.39183
NM_001293736.1	2063	1816.51	9	0.285015
NM_001301748.1	4136	3889.51	1118.21	16.5383
XM_004600094.1	3370	3123.51	1239.05	22.8197
XM_004600095.1	3286	3039.51	1198.95	22.6914
XM_004600096.1	1395	1148.51	103.557	5.18692
XM_004600097.1	1242	995.511	4.44266	0.256721
XM_004600098.1	4328	4081.51	18	0.253697
XM_004600099.1	4314	4067.51	0	0
XM_004600100.1	4040	3793.51	0	0
XM_004600101.1	1026	779.511	441	32.5447
XM_004600102.1	2487	2240.51	0	0
XM_004600103.1	2439	2192.51	5	0.131187
XM_004600104.1	2604	2357.51	292	7.12513
XM_004600105.1	1188	941.511	126	7.69855
XM_004600106.1	488	261.178	1117	246.026
XM_004600107.1	5374	5127.51	126	1.4136
XM_004600108.1	3753	3506.51	0	0
XM_004600109.1	4293	4046.51	222	3.15599
XM_004600110.1	1550	1303.51	116	5.11926
XM_004600111.1	485	258.975	77	17.1039
XM_004600112.1	1479	1232.51	29	1.35354
XM_004600113.1	4152	3905.51	93.9442	1.38374
XM_004600114.1	3963	3716.51	0.0557635	0.000863134
XM_004600115.2	5115	4868.51	0	0
XM_004600116.1	858	611.831	230	21.6252
XM_004600117.1	3384	3137.51	94	1.72348
XM_004600118.1	2052	1805.51	11	0.350474
XM_004600119.1	3624	3377.51	766.931	13.0624
XM_004600120.1	3183	2936.51	6.06935	0.118898
XM_004600122.2	1092	845.511	88	5.98724
XM_004600123.1	4041	3794.51	897	13.5988
XM_004600124.1	1599	1352.51	0	0
XM_004600125.2	4680	4433.51	1833	23.7836
XM_004600126.1	2628	2381.51	0	0
XM_004600127.1	2544	2297.51	10	0.250384
XM_004600128.1	1680	1433.51	0	0
XM_004600129.1	2030	1783.51	139	4.48335
XM_004600130.2	9293	9046.51	0.0112278	7.13966e-05
XM_004600131.2	9225	8978.51	17.9888	0.115255
XM_004600133.1	3098	2851.51	55	1.10956
XM_004600134.1	1578	1331.51	478	20.6513
XM_004600135.1	1673	1426.51	31	1.25012
