target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	315.455	46	12.7374
NM_001281925.1	634	391.902	110	24.5174
NM_001285876.1	834	587.028	226	33.6287
NM_001286187.1	1110	862.748	636.242	64.4167
NM_001290408.1	830	583.028	52	7.79065
NM_001291139.1	4671	4423.75	334.5	6.60489
NM_001291140.1	4671	4423.75	334.5	6.60489
NM_001291520.1	4282	4034.75	125.673	2.72074
NM_001293736.1	2063	1815.75	312.576	15.037
NM_001301748.1	4136	3888.75	1126.33	25.2997
XM_004600094.1	3370	3122.75	571.607	15.989
XM_004600095.1	3286	3038.75	1679.39	48.2745
XM_004600096.1	1395	1147.75	64.0043	4.87105
XM_004600097.1	1242	994.748	15.9957	1.4046
XM_004600098.1	4328	4080.75	0.550596	0.0117857
XM_004600099.1	4314	4066.75	33.4494	0.718458
XM_004600100.1	4040	3792.75	0	0
XM_004600101.1	1026	778.748	98	10.9923
XM_004600102.1	2487	2239.75	38.1303	1.48707
XM_004600103.1	2439	2191.75	568.87	22.6716
XM_004600104.1	2604	2356.75	640	23.7207
XM_004600105.1	1188	940.748	487	45.2185
XM_004600106.1	488	258.72	844	284.952
XM_004600107.1	5374	5126.75	479	8.16119
XM_004600108.1	3753	3505.75	0	0
XM_004600109.1	4293	4045.75	741	15.9985
XM_004600110.1	1550	1302.75	446	29.9044
XM_004600111.1	485	256.235	36	12.2722
XM_004600112.1	1479	1231.75	137	9.71536
XM_004600113.1	4152	3904.75	196	4.38453
XM_004600114.1	3963	3715.75	0	0
XM_004600115.2	5115	4867.75	0	0
XM_004600116.1	858	611.028	621	88.775
XM_004600117.1	3384	3136.75	132	3.67582
XM_004600118.1	2052	1804.75	39	1.88759
XM_004600119.1	3624	3376.75	263.956	6.82799
XM_004600120.1	3183	2935.75	8.04425	0.239346
XM_004600122.2	1092	844.748	217	22.4384
XM_004600123.1	4041	3793.75	94	2.16431
XM_004600124.1	1599	1351.75	0	0
XM_004600125.2	4680	4432.75	2883.45	56.8197
XM_004600126.1	2628	2380.75	7.67843	0.281721
XM_004600127.1	2544	2296.75	274.322	10.4329
XM_004600128.1	1680	1432.75	0	0
XM_004600129.1	2030	1782.75	175	8.57449
XM_004600130.2	9293	9045.75	0.0278841	0.00026926
XM_004600131.2	9225	8977.75	931.972	9.06767
XM_004600133.1	3098	2850.75	45	1.37884
XM_004600134.1	1578	1330.75	552	36.2329
XM_004600135.1	1673	1425.75	127	7.78074
XM_004600136.1	737	491.165	125	22.2302
XM_004600137.1	1225	977.748	128	11.4352
XM_004600138.1	3510	3262.75	289	7.73703
XM_004600140.1	4321	4073.75	176	3.7738
XM_004600141.1	4199	3951.75	0	0
