target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	313.511	132	37.0943
NM_001281925.1	634	386.37	145	33.0636
NM_001285876.1	834	579.424	230	34.9718
NM_001286187.1	1110	854.114	607.955	62.7107
NM_001290408.1	830	575.424	117	17.9137
NM_001291139.1	4671	4415.11	279	5.56735
NM_001291140.1	4671	4415.11	279	5.56735
NM_001291520.1	4282	4026.11	40.8578	0.894077
NM_001293736.1	2063	1807.11	350	17.0635
NM_001301748.1	4136	3880.11	1747.14	39.6707
XM_004600094.1	3370	3114.11	755.928	21.3861
XM_004600095.1	3286	3030.11	2284.07	66.4105
XM_004600096.1	1395	1139.11	273.527	21.1553
XM_004600097.1	1242	986.114	5.47343	0.489011
XM_004600098.1	4328	4072.11	0	0
XM_004600099.1	4314	4058.11	20.3401	0.441585
XM_004600100.1	4040	3784.11	11.6599	0.271467
XM_004600101.1	1026	770.114	114	13.0418
XM_004600102.1	2487	2231.11	56.3223	2.22405
XM_004600103.1	2439	2183.11	378.678	15.282
XM_004600104.1	2604	2348.11	784	29.4159
XM_004600105.1	1188	932.114	602	56.9002
XM_004600106.1	488	257.21	1222	418.572
XM_004600107.1	5374	5118.11	522	8.98559
XM_004600108.1	3753	3497.11	0	0
XM_004600109.1	4293	4037.11	620	13.5303
XM_004600110.1	1550	1294.11	341	23.215
XM_004600111.1	485	254.594	32	11.0736
XM_004600112.1	1479	1223.11	224	16.1349
XM_004600113.1	4152	3896.11	192	4.34166
XM_004600114.1	3963	3707.11	0	0
XM_004600115.2	5115	4859.11	0	0
XM_004600116.1	858	602.892	354	51.7309
XM_004600117.1	3384	3128.11	156	4.39368
XM_004600118.1	2052	1796.11	20	0.98103
XM_004600119.1	3624	3368.11	208	5.4408
XM_004600120.1	3183	2927.11	0	0
XM_004600122.2	1092	836.114	200	21.0742
XM_004600123.1	4041	3785.11	169	3.93363
XM_004600124.1	1599	1343.11	0	0
XM_004600125.2	4680	4424.11	1959.85	39.0285
XM_004600126.1	2628	2372.11	36.0605	1.33931
XM_004600127.1	2544	2288.11	220.939	8.5071
XM_004600128.1	1680	1424.11	0	0
XM_004600129.1	2030	1774.11	157	7.79658
XM_004600130.2	9293	9037.11	267.435	2.6072
XM_004600131.2	9225	8969.11	1134.57	11.1446
XM_004600133.1	3098	2842.11	29	0.898964
XM_004600134.1	1578	1322.11	354	23.5896
XM_004600135.1	1673	1417.11	152	9.44985
XM_004600136.1	737	484.383	119	21.6443
XM_004600137.1	1225	969.114	137	12.4547
XM_004600138.1	3510	3254.11	415	11.2357
XM_004600140.1	4321	4065.11	125	2.70909
XM_004600141.1	4199	3943.11	0	0
XM_004600142.2	2770	2514.11	155	5.43166
XM_004600143.2	2647	2391.11	0	0
XM_004600144.1	357	153.802	0	0
XM_004600145.2	6774	6518.11	2602.22	35.1729
XM_004600146.1	3612	3356.11	101.706	2.66991
XM_004600147.1	2568	2312.11	0	0
XM_004600148.1	2509	2253.11	159.294	6.22876
XM_004600149.1	3009	2753.11	243	7.77621
XM_004600150.1	8211	7955.11	0.695878	0.00770677
XM_004600151.1	8208	7952.11	4.17925e-07	4.63023e-09
XM_004600152.1	8208	7952.11	383.804	4.25219
XM_004600153.1	8199	7943.11	150.919	1.67393
XM_004600154.1	8181	7925.11	456.581	5.07573
XM_004600156.1	1698	1442.11	0	0
XM_004600157.1	2782	2526.11	13.9305	0.485847
XM_004600158.1	2755	2499.11	0	0
XM_004600159.1	8561	8305.11	0	0
XM_004600160.1	2533	2277.11	33.6135	1.30052
XM_004600161.1	2538	2282.11	0	0
XM_004600162.1	8339	8083.11	2187	23.8372
XM_004600163.1	822	567.538	0	0
XM_004600164.1	2148	1892.11	3	0.139688
XM_004600165.1	1309	1053.11	232	19.4088
XM_004600166.1	1593	1337.11	415.003	27.3444
XM_004600167.1	999	743.114	545.997	64.7322
XM_004600168.1	5802	5546.11	2	0.0317707
XM_004600170.1	1008	752.114	1178	137.99
XM_004600171.1	5443	5187.11	45	0.764316
XM_004600172.1	1084	828.114	516	54.8966
XM_004600173.1	5727	5471.11	157	2.52819
XM_004600174.1	826	571.481	5689	877.041
XM_004600175.1	825	570.481	7	1.08104
XM_004600176.1	2161	1905.11	134.14	6.20329
XM_004600177.1	2110	1854.11	52.8603	2.51177
XM_004600178.2	734	481.48	2	0.365964
XM_004600179.1	1898	1642.11	240	12.8764
XM_004600180.1	420	201.72	11	4.80429
XM_004600181.1	1119	863.114	0	0
XM_004600182.1	3813	3557.11	223.247	5.52936
XM_004600185.1	1803	1547.11	156	8.88359
XM_004600186.1	1888	1632.11	251	13.5491
XM_004600187.2	2134	1878.11	181	8.49068
XM_004600188.1	3860	3604.11	373	9.11793
XM_004600189.1	387	175.998	775.661	388.285
XM_004600190.1	342	143.015	15.339	9.44936
XM_004600191.1	294	108.831	0	0
XM_004600192.1	708	456.468	50	9.6504
XM_004600193.1	756	502.888	349.855	61.2919
XM_004600194.2	1567	1311.11	544	36.5548
XM_004600195.1	792	538.371	10	1.63646
XM_004600196.1	1259	1003.11	846	74.303
XM_004600197.1	873	617.831	0	0
XM_004600198.1	3438	3182.11	289	8.00144
XM_004600199.1	2097	1841.11	0	0
XM_004600200.1	1525	1269.11	697	48.3858
XM_004600201.1	444	219.949	163	65.2907
XM_004600202.1	2165	1909.11	392	18.0901
XM_004600203.1	231	69.8796	1153	1453.67
XM_004600204.1	1936	1680.11	1157	60.6709
XM_004600205.2	621	374.3	3068.08	722.16
XM_004600206.2	867	611.892	1336	192.361
XM_004600207.1	567	326.453	0	0
XM_004600208.1	1164	908.114	31.3211	3.03866
XM_004600209.1	1045	789.114	45.6789	5.09991
XM_004600210.1	393	180.535	3	1.46402
XM_004600211.1	1206	950.114	722	66.9495
XM_004600212.1	1901	1645.11	698.572	37.4112
XM_004600213.1	1756	1500.11	1068.43	62.749
XM_004600214.2	3318	3062.11	4237	121.905
XM_004600215.1	3276	3020.11	308	8.9849
XM_004600216.2	1289	1033.11	821.6	70.0645
