target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	305.263	41351	8616.68
NM_001281925.1	634	378.198	160	26.9109
NM_001285876.1	834	569.17	159	17.7698
NM_001286187.1	1110	843.401	207.239	15.6302
NM_001290408.1	830	565.227	0	0
NM_001291139.1	4671	4404.4	5	0.0722123
NM_001291140.1	4671	4404.4	5	0.0722123
NM_001291520.1	4282	4015.4	192.633	3.05162
NM_001293736.1	2063	1796.4	4.10584	0.145387
NM_001301748.1	4136	3869.4	1061.37	17.4482
XM_004600094.1	3370	3103.4	1446.66	29.6522
XM_004600095.1	3286	3019.4	1686.34	35.5265
XM_004600096.1	1395	1128.4	154.228	8.69415
XM_004600097.1	1242	975.401	2.77232	0.180796
XM_004600098.1	4328	4061.4	0	0
XM_004600099.1	4314	4047.4	0	0
XM_004600100.1	4040	3773.4	11	0.185433
XM_004600101.1	1026	759.401	271	22.7
XM_004600102.1	2487	2220.4	0	0
XM_004600103.1	2439	2172.4	3	0.0878435
XM_004600104.1	2604	2337.4	440	11.9742
XM_004600105.1	1188	921.401	65	4.48738
XM_004600106.1	488	250.454	1160	294.617
XM_004600107.1	5374	5107.4	264	3.288
XM_004600108.1	3753	3486.4	0	0
XM_004600109.1	4293	4026.4	283	4.47093
XM_004600110.1	1550	1283.4	168	8.32675
XM_004600111.1	485	248.075	79	20.2569
XM_004600112.1	1479	1212.4	63	3.30539
XM_004600113.1	4152	3885.4	100.244	1.64115
XM_004600114.1	3963	3696.4	0.756425	0.0130171
XM_004600115.2	5115	4848.4	0	0
XM_004600116.1	858	592.82	307	32.9415
XM_004600117.1	3384	3117.4	101	2.0609
XM_004600118.1	2052	1785.4	3	0.106884
XM_004600119.1	3624	3357.4	668	12.6561
XM_004600120.1	3183	2916.4	0	0
XM_004600122.2	1092	825.401	92	7.09008
XM_004600123.1	4041	3774.4	937	15.7914
XM_004600124.1	1599	1332.4	6	0.286447
XM_004600125.2	4680	4413.4	2338	33.6976
XM_004600126.1	2628	2361.4	0	0
XM_004600127.1	2544	2277.4	1	0.0279311
XM_004600128.1	1680	1413.4	0	0
XM_004600129.1	2030	1763.4	205	7.39488
XM_004600130.2	9293	9026.4	0	0
XM_004600131.2	9225	8958.4	55.0121	0.390621
XM_004600133.1	3098	2831.4	70	1.57262
XM_004600134.1	1578	1311.4	560	27.1632
XM_004600135.1	1673	1406.4	59	2.66852
XM_004600136.1	737	475.93	361	48.2494
XM_004600137.1	1225	958.401	1228	81.5041
XM_004600138.1	3510	3243.4	334	6.55049
XM_004600140.1	4321	4054.4	204	3.2006
XM_004600141.1	4199	3932.4	0	0
XM_004600142.2	2770	2503.4	40.7057	1.03432
XM_004600143.2	2647	2380.4	88.2943	2.35945
XM_004600144.1	357	150.016	0	0
XM_004600145.2	6774	6507.4	1152.81	11.2688
