target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	304.071	223	49.447
NM_001281925.1	634	376.595	231	41.3569
NM_001285876.1	834	566.386	280	33.3316
NM_001286187.1	1110	840.807	841.745	67.4985
NM_001290408.1	830	562.443	80	9.59008
NM_001291139.1	4671	4401.81	389.5	5.96605
NM_001291140.1	4671	4401.81	389.5	5.96605
NM_001291520.1	4282	4012.81	306.57	5.151
NM_001293736.1	2063	1793.81	761.526	28.6233
NM_001301748.1	4136	3866.81	2342.43	40.8436
XM_004600094.1	3370	3100.81	1902.94	41.3771
XM_004600095.1	3286	3016.81	2814.06	62.8922
XM_004600096.1	1395	1125.81	204.076	12.2219
XM_004600097.1	1242	972.807	14.9235	1.03432
XM_004600098.1	4328	4058.81	27.597	0.458431
XM_004600099.1	4314	4044.81	28.403	0.473453
XM_004600100.1	4040	3770.81	0	0
XM_004600101.1	1026	756.807	150	13.3634
XM_004600102.1	2487	2217.81	91.4761	2.78096
XM_004600103.1	2439	2169.81	1698.52	52.779
XM_004600104.1	2604	2334.81	894	25.8165
XM_004600105.1	1188	918.807	754	55.3296
XM_004600106.1	488	249.351	1531	413.976
XM_004600107.1	5374	5104.81	956	12.6267
XM_004600108.1	3753	3483.81	0	0
XM_004600109.1	4293	4023.81	1007	16.8734
XM_004600110.1	1550	1280.81	964	50.7462
XM_004600111.1	485	247	32	8.73501
XM_004600112.1	1479	1209.81	379	21.1219
XM_004600113.1	4152	3882.81	180	3.12563
XM_004600114.1	3963	3693.81	0	0
XM_004600115.2	5115	4845.81	0	0
XM_004600116.1	858	589.923	1380	157.723
XM_004600117.1	3384	3114.81	241	5.21671
XM_004600118.1	2052	1782.81	65	2.45821
XM_004600119.1	3624	3354.81	568	11.4154
XM_004600120.1	3183	2913.81	0	0
XM_004600122.2	1092	822.807	216	17.6997
XM_004600123.1	4041	3771.81	340	6.07771
XM_004600124.1	1599	1329.81	0	0
XM_004600125.2	4680	4410.81	3806.77	58.19
XM_004600126.1	2628	2358.81	72.6194	2.07573
XM_004600127.1	2544	2274.81	524.381	15.5422
XM_004600128.1	1680	1410.81	0	0
XM_004600129.1	2030	1760.81	279	10.6832
XM_004600130.2	9293	9023.81	292.519	2.18562
XM_004600131.2	9225	8955.81	161.676	1.21717
XM_004600133.1	3098	2828.81	34	0.810375
XM_004600134.1	1578	1308.81	568	29.2606
XM_004600135.1	1673	1403.81	324	15.5614
XM_004600136.1	737	472.736	148	21.1083
XM_004600137.1	1225	955.807	178	12.5563
XM_004600138.1	3510	3240.81	753	15.6658
XM_004600140.1	4321	4051.81	298	4.95882
XM_004600141.1	4199	3929.81	0	0
XM_004600142.2	2770	2500.81	442	11.9166
XM_004600143.2	2647	2377.81	0	0
XM_004600144.1	357	149.488	5	2.25514
XM_004600145.2	6774	6504.81	3718.69	38.5448
XM_004600146.1	3612	3342.81	433.006	8.73359
XM_004600147.1	2568	2298.81	0	0
XM_004600148.1	2509	2239.81	214.994	6.47182
XM_004600149.1	3009	2739.81	376	9.25291
XM_004600150.1	8211	7941.81	149.401	1.26836
XM_004600151.1	8208	7938.81	184.239	1.56472
XM_004600152.1	8208	7938.81	1402.84	11.9142
XM_004600153.1	8199	7929.81	527.949	4.4889
XM_004600154.1	8181	7911.81	380.572	3.24319
XM_004600156.1	1698	1428.81	1	0.0471886
XM_004600157.1	2782	2512.81	10.2577	0.275234
XM_004600158.1	2755	2485.81	1.87321	0.0508078
XM_004600159.1	8561	8291.81	58.5176	0.475826
XM_004600160.1	2533	2263.81	10.7916	0.321409
XM_004600161.1	2538	2268.81	0	0
XM_004600162.1	8339	8069.81	1787.52	14.9347
XM_004600163.1	822	554.555	0	0
XM_004600164.1	2148	1878.81	20	0.717725
XM_004600165.1	1309	1039.81	454	29.4384
XM_004600166.1	1593	1323.81	795.954	40.539
XM_004600167.1	999	729.807	1045.05	96.5468
XM_004600168.1	5802	5532.81	9	0.109675
XM_004600170.1	1008	738.807	2758	251.694
XM_004600171.1	5443	5173.81	41	0.534299
XM_004600172.1	1084	814.807	822	68.0186
XM_004600173.1	5727	5457.81	242	2.98956
XM_004600174.1	826	558.443	5753	694.586
XM_004600175.1	825	557.555	83	10.0369
XM_004600176.1	2161	1891.81	931.017	33.1811
XM_004600177.1	2110	1840.81	1016.98	37.2491
XM_004600178.2	734	469.879	11	1.5784
XM_004600179.1	1898	1628.81	1350	55.8823
XM_004600180.1	420	194.72	129	44.6674
XM_004600181.1	1119	849.807	0	0
XM_004600182.1	3813	3543.81	1075.98	20.4712
XM_004600185.1	1803	1533.81	234	10.2862
XM_004600186.1	1888	1618.81	371	15.4522
