target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	304.963	24066	4737.75
NM_001281925.1	634	377.376	215	34.2042
NM_001285876.1	834	564.387	116	12.3395
NM_001286187.1	1110	838.198	263.324	18.8607
NM_001290408.1	830	560.443	0	0
NM_001291139.1	4671	4399.2	3	0.0409415
NM_001291140.1	4671	4399.2	3	0.0409415
NM_001291520.1	4282	4010.2	200.793	3.00606
NM_001293736.1	2063	1791.2	7	0.234623
NM_001301748.1	4136	3864.2	1224.21	19.02
XM_004600094.1	3370	3098.2	2438.23	47.2476
XM_004600095.1	3286	3014.2	1859.77	37.0428
XM_004600096.1	1395	1123.2	179.207	9.57885
XM_004600097.1	1242	970.198	7.79319	0.482248
XM_004600098.1	4328	4056.2	14	0.207217
XM_004600099.1	4314	4042.2	0	0
XM_004600100.1	4040	3768.2	0	0
XM_004600101.1	1026	754.198	362	28.8163
XM_004600102.1	2487	2215.2	0	0
XM_004600103.1	2439	2167.2	3	0.0831071
XM_004600104.1	2604	2332.2	331	8.52075
XM_004600105.1	1188	916.198	49	3.21087
XM_004600106.1	488	251.089	946	226.193
XM_004600107.1	5374	5102.2	276	3.24764
XM_004600108.1	3753	3481.2	0	0
XM_004600109.1	4293	4021.2	191	2.85163
XM_004600110.1	1550	1278.2	139	6.52878
XM_004600111.1	485	248.612	70	16.9041
XM_004600112.1	1479	1207.2	112	5.57
XM_004600113.1	4152	3880.2	99.3754	1.53759
XM_004600114.1	3963	3691.2	0.624631	0.0101595
XM_004600115.2	5115	4843.2	0	0
XM_004600116.1	858	587.808	463	47.2891
XM_004600117.1	3384	3112.2	124	2.39205
XM_004600118.1	2052	1780.2	7	0.236072
XM_004600119.1	3624	3352.2	742	13.2889
XM_004600120.1	3183	2911.2	0	0
XM_004600122.2	1092	820.198	103	7.53935
XM_004600123.1	4041	3769.2	2024	32.2387
XM_004600124.1	1599	1327.2	9	0.40712
XM_004600125.2	4680	4408.2	1973.81	26.8819
XM_004600126.1	2628	2356.2	0	0
XM_004600127.1	2544	2272.2	9	0.2378
XM_004600128.1	1680	1408.2	0	0
XM_004600129.1	2030	1758.2	138	4.71223
XM_004600130.2	9293	9021.2	0.00639953	4.25892e-05
XM_004600131.2	9225	8953.2	49.0039	0.3286
XM_004600133.1	3098	2826.2	70	1.487
XM_004600134.1	1578	1306.2	752	34.564
XM_004600135.1	1673	1401.2	96	4.11327
XM_004600136.1	737	471.848	528	67.1812
XM_004600137.1	1225	953.198	2389	150.469
XM_004600138.1	3510	3238.2	326	6.04407
XM_004600140.1	4321	4049.2	257	3.81048
XM_004600141.1	4199	3927.2	0	0
XM_004600142.2	2770	2498.2	123	2.95593
XM_004600143.2	2647	2375.2	0	0
XM_004600144.1	357	148.173	0	0
XM_004600145.2	6774	6502.2	1128.52	10.4199
XM_004600146.1	3612	3340.2	36.2515	0.651582
XM_004600147.1	2568	2296.2	52.7485	1.37916
XM_004600148.1	2509	2237.2	2.57891e-06	6.92065e-08
XM_004600149.1	3009	2737.2	166	3.64097
XM_004600150.1	8211	7939.2	0	0
XM_004600151.1	8208	7936.2	151.468	1.14584
XM_004600152.1	8208	7936.2	0	0
XM_004600153.1	8199	7927.2	0	0
XM_004600154.1	8181	7909.2	607.532	4.61161
XM_004600156.1	1698	1426.2	0	0
XM_004600157.1	2782	2510.2	19.2829	0.46119
XM_004600158.1	2755	2483.2	24.4571	0.591302
XM_004600159.1	8561	8289.2	126.439	0.915763
XM_004600160.1	2533	2261.2	31.689	0.841366
XM_004600161.1	2538	2266.2	2.89053e-06	7.65764e-08
XM_004600162.1	8339	8067.2	592.051	4.40608
XM_004600163.1	822	552.89	0	0
XM_004600164.1	2148	1876.2	0	0
XM_004600165.1	1309	1037.2	52	3.00993
XM_004600166.1	1593	1321.2	97.9622	4.4515
XM_004600167.1	999	727.198	18.0378	1.48917
XM_004600168.1	5802	5530.2	0	0
XM_004600170.1	1008	736.198	13	1.06014
XM_004600171.1	5443	5171.2	1	0.0116098
XM_004600172.1	1084	812.198	135	9.979
XM_004600173.1	5727	5455.2	361	3.97294
XM_004600174.1	826	556.612	3432	370.178
XM_004600175.1	825	555.612	9	0.972494
XM_004600176.1	2161	1889.2	0	0
XM_004600177.1	2110	1838.2	3	0.0979816
XM_004600178.2	734	468.943	2	0.256051
XM_004600179.1	1898	1626.2	48	1.77208
XM_004600180.1	420	195.606	12	3.68312
XM_004600181.1	1119	847.198	0	0
XM_004600182.1	3813	3541.2	2	0.0339075
XM_004600185.1	1803	1531.2	16	0.627342
XM_004600186.1	1888	1616.2	126	4.68049
XM_004600187.2	2134	1862.2	0	0
XM_004600188.1	3860	3588.2	300	5.0195
XM_004600189.1	387	169.743	971.976	343.779
XM_004600190.1	342	137.416	11.0239	4.81628
XM_004600191.1	294	104.86	0	0
XM_004600192.1	708	444.518	2	0.27012
XM_004600193.1	756	489.683	780.68	95.7136
XM_004600194.2	1567	1295.2	492	22.8057
XM_004600195.1	792	524.251	175	20.0408
XM_004600196.1	1259	987.198	758	46.0978
XM_004600197.1	873	602.628	0	0
XM_004600198.1	3438	3166.2	66	1.25147
XM_004600199.1	2097	1825.2	0	0
XM_004600200.1	1525	1253.2	484	23.1868
XM_004600201.1	444	215.381	148	41.2544
XM_004600202.1	2165	1893.2	551	17.4731
XM_004600203.1	231	66.4507	17	15.3591
XM_004600204.1	1936	1664.2	51	1.83984
XM_004600205.2	621	365.451	888.291	145.929
XM_004600206.2	867	596.748	623	62.6776
XM_004600207.1	567	317.79	0	0
