target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	304.902	141	38.787
NM_001281925.1	634	377.041	202	44.9355
NM_001285876.1	834	566.151	223	33.0369
NM_001286187.1	1110	840.373	768.881	76.7386
NM_001290408.1	830	562.207	70	10.4431
NM_001291139.1	4671	4401.37	197.5	3.76362
NM_001291140.1	4671	4401.37	197.5	3.76362
NM_001291520.1	4282	4012.37	178.341	3.72801
NM_001293736.1	2063	1793.37	582.156	27.2267
NM_001301748.1	4136	3866.37	2171.66	47.1102
XM_004600094.1	3370	3100.37	1234.22	33.3891
XM_004600095.1	3286	3016.37	2778.78	77.2674
XM_004600096.1	1395	1125.37	187.333	13.9619
XM_004600097.1	1242	972.373	25.6673	2.21398
XM_004600098.1	4328	4058.37	14.3043	0.295626
XM_004600099.1	4314	4044.37	41.9108	0.869163
XM_004600100.1	4040	3770.37	5.7849	0.128688
XM_004600101.1	1026	756.373	120	13.3068
XM_004600102.1	2487	2217.37	122.951	4.65071
XM_004600103.1	2439	2169.37	938.049	36.2676
XM_004600104.1	2604	2334.37	871	31.295
XM_004600105.1	1188	918.373	680	62.1036
XM_004600106.1	488	251.043	1301	434.667
XM_004600107.1	5374	5104.37	731	12.0116
XM_004600108.1	3753	3483.37	0	0
XM_004600109.1	4293	4023.37	904	18.8454
XM_004600110.1	1550	1280.37	767	50.2442
XM_004600111.1	485	248.509	26	8.77524
XM_004600112.1	1479	1209.37	314	21.7769
XM_004600113.1	4152	3882.37	179	3.86708
XM_004600114.1	3963	3693.37	0	0
XM_004600115.2	5115	4845.37	0	0
XM_004600116.1	858	589.859	666	94.7006
XM_004600117.1	3384	3114.37	156	4.20127
XM_004600118.1	2052	1782.37	51	2.39993
XM_004600119.1	3624	3354.37	348.711	8.71928
XM_004600120.1	3183	2913.37	6.2894	0.181067
XM_004600122.2	1092	822.373	148	15.0945
XM_004600123.1	4041	3771.37	186	4.13657
XM_004600124.1	1599	1329.37	5	0.315464
XM_004600125.2	4680	4410.37	2511	47.7527
XM_004600126.1	2628	2358.37	4.40239	0.156568
XM_004600127.1	2544	2274.37	372.598	13.7406
XM_004600128.1	1680	1410.37	0	0
XM_004600129.1	2030	1760.37	167	7.9568
XM_004600130.2	9293	9023.37	0.111039	0.00103213
XM_004600131.2	9225	8955.37	563.918	5.28152
XM_004600133.1	3098	2828.37	22	0.652398
XM_004600134.1	1578	1308.37	512	32.822
XM_004600135.1	1673	1403.37	302	18.0493
XM_004600136.1	737	472.711	139	24.663
XM_004600137.1	1225	955.373	129	11.3251
XM_004600138.1	3510	3240.37	611	15.8151
XM_004600140.1	4321	4051.37	190	3.93349
XM_004600141.1	4199	3929.37	0	0
XM_004600142.2	2770	2500.37	322.453	10.8166
XM_004600143.2	2647	2377.37	9.54674	0.33681
XM_004600144.1	357	149.72	8	4.48164
XM_004600145.2	6774	6504.37	2811.16	36.2499
XM_004600146.1	3612	3342.37	184.922	4.64046
XM_004600147.1	2568	2298.37	67.6568	2.46898
XM_004600148.1	2509	2239.37	132.421	4.95973
XM_004600149.1	3009	2739.37	247	7.56263
XM_004600150.1	8211	7941.37	292.138	3.08546
XM_004600151.1	8208	7938.37	296.88	3.13673
XM_004600152.1	8208	7938.37	483.411	5.10754
XM_004600153.1	8199	7929.37	352.26	3.72607
XM_004600154.1	8181	7911.37	551.311	5.84483
XM_004600156.1	1698	1428.37	0	0
XM_004600157.1	2782	2512.37	0	0
XM_004600158.1	2755	2485.37	0	0
XM_004600159.1	8561	8291.37	61.124	0.618318
XM_004600160.1	2533	2263.37	8.11166	0.300594
XM_004600161.1	2538	2268.37	0	0
XM_004600162.1	8339	8069.37	1743.7	18.1242
XM_004600163.1	822	554.597	0	0
XM_004600164.1	2148	1878.37	3	0.133957
XM_004600165.1	1309	1039.37	324	26.1457
XM_004600166.1	1593	1323.37	658.517	41.7361
XM_004600167.1	999	729.373	686.483	78.9417
XM_004600168.1	5802	5532.37	6	0.0909634
XM_004600170.1	1008	738.373	1761	200.037
XM_004600171.1	5443	5173.37	43	0.697143
XM_004600172.1	1084	814.373	602	62.0012
XM_004600173.1	5727	5457.37	176	2.70493
XM_004600174.1	826	558.263	5098	765.927
XM_004600175.1	825	557.319	37	5.56833
XM_004600176.1	2161	1891.37	343.119	15.2158
XM_004600177.1	2110	1840.37	210.881	9.61079
XM_004600178.2	734	469.901	2	0.356985
XM_004600179.1	1898	1628.37	602	31.0077
XM_004600180.1	420	197.345	69	29.3259
XM_004600181.1	1119	849.373	0	0
XM_004600182.1	3813	3543.37	546.332	12.932
XM_004600185.1	1803	1533.37	242	13.2371
XM_004600186.1	1888	1618.37	269	13.9412
XM_004600187.2	2134	1864.37	170	7.64791
XM_004600188.1	3860	3590.37	601	14.0398
XM_004600189.1	387	171.988	824.925	402.294
XM_004600190.1	342	139.346	37.075	22.3159
XM_004600191.1	294	106.71	0	0
XM_004600192.1	708	444.872	122	23.0013
XM_004600193.1	756	491.035	520.334	88.8785
XM_004600194.2	1567	1297.37	713	46.0948
XM_004600195.1	792	525.4	4	0.638552
XM_004600196.1	1259	989.373	1034	87.6571
XM_004600197.1	873	604.622	1	0.138721
XM_004600198.1	3438	3168.37	181.927	4.81603
XM_004600199.1	2097	1827.37	17.0725	0.783606
XM_004600200.1	1525	1255.37	759	50.7103
XM_004600201.1	444	215.322	130	50.6385
XM_004600202.1	2165	1895.37	457	20.2231
XM_004600203.1	231	66.9784	626	783.91
XM_004600204.1	1936	1666.37	804	40.4679
XM_004600205.2	621	365.536	3055.02	700.987
XM_004600206.2	867	598.622	763	106.905
XM_004600207.1	567	318.095	0	0
XM_004600208.1	1164	894.373	15.6819	1.47064
XM_004600209.1	1045	775.373	24.3181	2.63054
XM_004600210.1	393	176.233	14	6.66298
XM_004600211.1	1206	936.373	4038	361.696
XM_004600212.1	1901	1631.37	1121.97	57.6838
XM_004600213.1	1756	1486.37	913.033	51.5211
XM_004600214.2	3318	3048.37	4385	120.65
XM_004600215.1	3276	3006.37	184	5.13336
XM_004600216.2	1289	1019.37	671.273	55.2323
XM_004600217.2	1216	946.373	34.429	3.05132
XM_004600218.1	1626	1356.37	274	16.9433
XM_004600219.2	4557	4287.37	5504	107.675
XM_004600220.1	1842	1572.37	805	42.9405
XM_004600221.2	1158	888.373	20.9305	1.97611
XM_004600222.2	1174	904.373	13.3082	1.23424
XM_004600223.1	1106	836.373	227.408	22.8051
XM_004600224.2	1106	836.373	34.3533	3.44505
XM_004600225.1	8449	8179.37	1009	10.3466
XM_004600226.1	2796	2526.37	1103	36.6189
XM_004600227.2	1180	910.373	734	67.6244
XM_004600228.1	420	197.345	11	4.67514
XM_004600229.1	3434	3164.37	480	12.7227
XM_004600230.2	582	330.728	286	72.5307
XM_004600231.1	942	672.862	0	0
XM_004600232.1	960	690.794	0	0
XM_004600233.1	3023	2753.37	138	4.20379
XM_004600234.2	1938	1668.37	0	0
XM_004600235.1	1207	937.373	1895.1	169.569
XM_004600236.1	1171	901.373	134.232	12.4905
XM_004600237.1	1153	883.373	67.219	6.38227
XM_004600238.1	1117	847.373	245.426	24.2925
XM_004600239.1	1112	842.373	2.02597	0.201723
XM_004600240.1	961	691.724	0	0
XM_004600241.2	1536	1266.37	46.2525	3.06338
XM_004600242.1	1833	1563.37	1	0.0536493
XM_004600244.1	1048	778.373	0	0
XM_004600245.1	877	608.561	0	0
XM_004600246.1	987	717.445	284	33.2014
XM_004600247.2	2031	1761.37	166	7.90467
XM_004600248.1	1260	990.373	227	19.2244
XM_004600249.1	3003	2733.37	708	21.7251
XM_004600250.2	995	725.373	0	0
XM_004600251.1	2938	2668.37	6182	194.316
XM_004600252.1	2763	2493.37	29	0.975523
XM_004600253.1	2730	2460.37	0	0
XM_004600254.1	1146	876.373	200	19.1411
XM_004600255.1	2426	2156.37	1075	41.813
XM_004600256.1	1080	810.373	505	52.2677
XM_004600257.1	3540	3270.37	1009	25.8774
XM_004600258.1	1626	1356.37	130	8.0388
XM_004600259.1	894	625.376	323	43.32
XM_004600260.1	1290	1020.37	169	13.8917
XM_004600261.2	2166	1896.37	20	0.884572
XM_004600262.1	909	640.123	103	13.4959
XM_004600263.2	2898	2628.37	265.832	8.48295
XM_004600264.1	2840	2570.37	10.168	0.331794
XM_004600265.2	2426	2156.37	781.556	30.3993
XM_004600266.1	1133	863.373	236.444	22.9698
XM_004600267.1	1110	840.373	152	15.1704
XM_004600268.1	2152	1882.37	494	22.0114
XM_004600269.1	1263	993.373	18	1.5198
XM_004600270.1	2110	1840.37	628	28.6207
XM_004600271.1	1099	829.373	188	19.0123
XM_004600272.1	1283	1013.37	1318	109.087
XM_004600273.1	513	271.269	0	0
XM_004600274.1	3971	3701.37	107	2.42464
XM_004600275.1	942	672.862	0	0
XM_004600276.1	747	482.231	11	1.91322
XM_004600277.1	7040	6770.37	425	5.26506
XM_004600278.2	3313	3043.37	426.899	11.7651
XM_004600279.1	2429	2159.37	247.101	9.59786
XM_004600280.1	1840	1570.37	34	1.81595
XM_004600281.2	1569	1299.37	0	0
XM_004600282.1	1544	1274.37	41	2.69845
XM_004600283.1	7545	7275.37	312	3.59688
XM_004600284.1	420	197.345	0	0
XM_004600285.2	2370	2100.37	1906	76.112
XM_004600286.1	1233	963.373	0	0
XM_004600287.1	1296	1026.37	0	0
XM_004600288.1	4002	3732.37	250	5.618
XM_004600289.1	2739	2469.37	439	14.9109
XM_004600290.1	2604	2334.37	0	0
XM_004600291.1	1339	1069.37	99	7.76485
XM_004600292.1	377	163.841	513	262.617
XM_004600293.1	2646	2376.37	0	0
XM_004600294.1	2622	2352.37	0	0
XM_004600295.1	2749	2479.37	0	0
XM_004600296.1	2592	2322.37	0	0
XM_004600297.1	2491	2221.37	0	0
XM_004600298.1	2461	2191.37	0	0
XM_004600299.1	1649	1379.37	70	4.25641
XM_004600300.2	5753	5483.37	2362	36.1293
XM_004600301.2	1380	1110.37	193	14.5786
XM_004600302.2	1679	1409.37	0	0
XM_004600303.2	1563	1293.37	6.27024	0.406619
XM_004600304.2	1563	1293.37	6.27024	0.406619
XM_004600305.2	1566	1296.37	0.459521	0.0297305
XM_004600306.2	1494	1224.37	0	0
XM_004600307.1	2273	2003.37	14	0.586129
XM_004600308.1	3567	3297.37	536	13.634
XM_004600309.1	564	315.728	169	44.8953
XM_004600310.1	258	83.6752	143	143.34
XM_004600311.1	1626	1356.37	197	12.1819
XM_004600312.1	585	333.348	1	0.251611
XM_004600313.1	1080	810.373	280	28.9801
XM_004600314.1	444	215.322	308	119.974
XM_004600316.1	1875	1605.37	51	2.66453
XM_004600318.1	4342	4072.37	1722	35.466
XM_004600319.1	861	592.8	46	6.50843
XM_004600321.1	672	411.521	2	0.407629
XM_004600323.1	2400	2130.37	1208	47.5596
XM_004600327.1	1578	1308.37	64	4.10275
XM_004600328.2	1101	831.373	65	6.55759
XM_004600329.1	6246	5976.37	257	3.6068
XM_004600332.1	1212	942.373	7	0.62302
XM_004600333.1	1368	1098.37	40	3.05448
XM_004600334.1	639	381.265	2	0.439977
XM_004600336.1	534	289.143	0	0
XM_004600337.1	537	291.741	0	0
XM_004600339.1	750	485.133	0	0
XM_004600340.1	2127	1857.37	403	18.1984
XM_004600341.1	2882	2612.37	245	7.86607
XM_004600342.1	339	137.466	149	90.9113
XM_004600343.1	687	425.586	25.6854	5.06205
XM_004600346.2	4529	4259.37	58	1.14211
XM_004600347.1	4203	3933.37	59	1.2581
XM_004600349.1	2841	2571.37	65	2.12019
XM_004600351.2	1650	1380.37	167	10.1472
XM_004600352.1	5500	5230.37	396	6.35023
XM_004600353.1	573	322.686	0	0
XM_004600354.1	588	336.034	0	0
XM_004600360.1	603	349.229	0	0
XM_004600363.1	690	428.24	18	3.52543
XM_004600365.1	1488	1218.37	0	0
XM_004600366.1	747	482.231	0	0
XM_004600367.1	774	508.126	143	23.6043
XM_004600368.1	2094	1824.37	306	14.0681
