target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	304.487	2230	571.589
NM_001281925.1	634	378.288	197	40.6435
NM_001285876.1	834	568.468	271	37.2058
NM_001286187.1	1110	842.9	836.67	77.4685
NM_001290408.1	830	564.468	72	9.95498
NM_001291139.1	4671	4403.9	124	2.19751
NM_001291140.1	4671	4403.9	124	2.19751
NM_001291520.1	4282	4014.9	173.142	3.36569
NM_001293736.1	2063	1795.9	710.285	30.8672
NM_001301748.1	4136	3868.9	1842.86	37.175
XM_004600094.1	3370	3102.9	1415.64	35.6066
XM_004600095.1	3286	3018.9	2621.36	67.7681
XM_004600096.1	1395	1127.9	169.263	11.7122
XM_004600097.1	1242	974.9	30.7368	2.46063
XM_004600098.1	4328	4060.9	5.04237	0.096908
XM_004600099.1	4314	4046.9	37.1261	0.715985
XM_004600100.1	4040	3772.9	3.8315	0.0792575
XM_004600101.1	1026	758.9	168	17.2771
XM_004600102.1	2487	2219.9	123.753	4.3508
XM_004600103.1	2439	2171.9	917.247	32.9605
XM_004600104.1	2604	2336.9	856	28.5878
XM_004600105.1	1188	920.9	728	61.6973
XM_004600106.1	488	250.677	1466	456.423
XM_004600107.1	5374	5106.9	705	10.774
XM_004600108.1	3753	3485.9	0	0
XM_004600109.1	4293	4025.9	916	17.7574
XM_004600110.1	1550	1282.9	490	29.8092
XM_004600111.1	485	248.274	60	18.8611
XM_004600112.1	1479	1211.9	247	15.9066
XM_004600113.1	4152	3884.9	135	2.71207
XM_004600114.1	3963	3695.9	0	0
XM_004600115.2	5115	4847.9	0	0
XM_004600116.1	858	591.774	971	128.059
XM_004600117.1	3384	3116.9	147	3.68079
XM_004600118.1	2052	1784.9	68	2.97332
XM_004600119.1	3624	3356.9	325.564	7.56912
XM_004600120.1	3183	2915.9	27.4357	0.734327
XM_004600122.2	1092	824.9	164	15.5163
XM_004600123.1	4041	3773.9	161	3.32953
XM_004600124.1	1599	1331.9	0	0
XM_004600125.2	4680	4412.9	2860.36	50.5875
XM_004600126.1	2628	2360.9	11.3032	0.373654
XM_004600127.1	2544	2276.9	395.697	13.5633
XM_004600128.1	1680	1412.9	0	0
XM_004600129.1	2030	1762.9	201	8.89847
XM_004600130.2	9293	9025.9	0.00986216	8.52763e-05
XM_004600131.2	9225	8957.9	322.029	2.80567
XM_004600133.1	3098	2830.9	19	0.523813
XM_004600134.1	1578	1310.9	478	28.4581
XM_004600135.1	1673	1405.9	296	16.4318
XM_004600136.1	737	474.194	129	21.2315
XM_004600137.1	1225	957.9	128	10.4289
XM_004600138.1	3510	3242.9	723	17.4001
XM_004600140.1	4321	4053.9	180	3.46534
XM_004600141.1	4199	3931.9	0	0
XM_004600142.2	2770	2502.9	369	11.5061
XM_004600143.2	2647	2379.9	0	0
XM_004600144.1	357	150.879	2	1.03454
XM_004600145.2	6774	6506.9	2885.25	34.6064
XM_004600146.1	3612	3344.9	258.848	6.03961
XM_004600147.1	2568	2300.9	35.2867	1.19691
XM_004600148.1	2509	2241.9	90.8652	3.16321
XM_004600149.1	3009	2741.9	309	8.79536
XM_004600150.1	8211	7943.9	0.00865251	8.50071e-05
XM_004600151.1	8208	7940.9	155.185	1.5252
XM_004600152.1	8208	7940.9	861.562	8.46767
XM_004600153.1	8199	7931.9	390.765	3.8449
XM_004600154.1	8181	7913.9	330.48	3.25913
XM_004600156.1	1698	1430.9	0	0
XM_004600157.1	2782	2514.9	0	0
XM_004600158.1	2755	2487.9	0	0
XM_004600159.1	8561	8293.9	20.7833	0.19557
XM_004600160.1	2533	2265.9	13.6038	0.468561
XM_004600161.1	2538	2270.9	0	0
XM_004600162.1	8339	8071.9	1367.61	13.2231
XM_004600163.1	822	556.58	0	0
XM_004600164.1	2148	1880.9	4	0.165974
XM_004600165.1	1309	1041.9	423	31.6856
XM_004600166.1	1593	1325.9	469.459	27.6334
XM_004600167.1	999	731.9	958.541	102.213
XM_004600168.1	5802	5534.9	0	0
XM_004600170.1	1008	740.9	1981	208.676
XM_004600171.1	5443	5175.9	28	0.422201
XM_004600172.1	1084	816.9	747	71.3672
XM_004600173.1	5727	5459.9	154	2.20132
XM_004600174.1	826	560.524	5628	783.622
XM_004600175.1	825	559.524	47	6.55581
XM_004600176.1	2161	1893.9	297.695	12.2677
XM_004600177.1	2110	1842.9	269.305	11.4048
XM_004600178.2	734	471.385	7	1.15896
XM_004600179.1	1898	1630.9	788	37.7091
XM_004600180.1	420	197.778	98	38.6718
XM_004600181.1	1119	851.9	0	0
XM_004600182.1	3813	3545.9	685.893	15.0965
XM_004600185.1	1803	1535.9	156	7.927
XM_004600186.1	1888	1620.9	247	11.8929
XM_004600187.2	2134	1866.9	130	5.43462
XM_004600188.1	3860	3592.9	508	11.0348
XM_004600189.1	387	172.485	1158.5	524.193
XM_004600190.1	342	140.506	28.5019	15.8316
XM_004600191.1	294	107.078	0	0
XM_004600192.1	708	447.002	322	56.2203
XM_004600193.1	756	492.415	542.64	86.0058
XM_004600194.2	1567	1299.9	720	43.2284
XM_004600195.1	792	527.558	4	0.591748
XM_004600196.1	1259	991.9	885	69.6342
XM_004600197.1	873	606.472	0	0
XM_004600198.1	3438	3170.9	189.166	4.65595
XM_004600199.1	2097	1829.9	20.8337	0.888559
XM_004600200.1	1525	1257.9	836	51.8689
XM_004600201.1	444	215.863	169	61.102
XM_004600202.1	2165	1897.9	303	12.4599
XM_004600203.1	231	68.6044	526	598.385
XM_004600204.1	1936	1668.9	591	27.6378
XM_004600205.2	621	366.282	2952.16	629.031
XM_004600206.2	867	600.714	901	117.059
XM_004600207.1	567	317.473	0	0
XM_004600208.1	1164	896.9	29.7087	2.58515
XM_004600209.1	1045	777.9	30.2913	3.03908
XM_004600210.1	393	177.07	10	4.4076
XM_004600211.1	1206	938.9	4347	361.341
XM_004600212.1	1901	1633.9	794.482	37.9494
XM_004600213.1	1756	1488.9	852.518	44.6874
XM_004600214.2	3318	3050.9	4854	124.171
XM_004600215.1	3276	3008.9	140	3.63134
XM_004600216.2	1289	1021.9	681.896	52.0783
XM_004600217.2	1216	948.9	15.6905	1.29051
XM_004600218.1	1626	1358.9	201	11.544
XM_004600219.2	4557	4289.9	5667	103.099
XM_004600220.1	1842	1574.9	792	39.2481
XM_004600221.2	1158	890.9	62.7002	5.49271
XM_004600222.2	1174	906.9	0	0
XM_004600223.1	1106	838.9	846.344	78.7378
XM_004600224.2	1106	838.9	69.9561	6.50822
XM_004600225.1	8449	8181.9	902	8.60398
XM_004600226.1	2796	2528.9	1317	40.6444
XM_004600227.2	1180	912.9	744	63.6058
XM_004600228.1	420	197.778	34	13.4168
XM_004600229.1	3434	3166.9	510	12.5685
XM_004600230.2	582	330.36	340	80.3228
XM_004600231.1	942	675.038	0	0
XM_004600232.1	960	692.97	0	0
XM_004600233.1	3023	2755.9	125	3.53992
XM_004600234.2	1938	1670.9	0	0
XM_004600235.1	1207	939.9	2626.28	218.076
XM_004600236.1	1171	903.9	223.463	19.2944
XM_004600237.1	1153	885.9	96.5599	8.50666
XM_004600238.1	1117	849.9	453.367	41.6322
XM_004600239.1	1112	844.9	3.10063	0.286413
XM_004600240.1	961	693.97	0	0
XM_004600241.2	1536	1268.9	84.0361	5.16875
XM_004600242.1	1833	1565.9	2	0.0996811
XM_004600244.1	1048	780.9	0	0
XM_004600245.1	877	610.412	1	0.127857
XM_004600246.1	987	719.9	438	47.4842
XM_004600247.2	2031	1763.9	154	6.81387
XM_004600248.1	1260	992.9	238	18.7076
XM_004600249.1	3003	2735.9	639	18.2284
XM_004600250.2	995	727.9	0	0
XM_004600251.1	2938	2670.9	4763	139.178
XM_004600252.1	2763	2495.9	42	1.31332
XM_004600253.1	2730	2462.9	0	0
XM_004600254.1	1146	878.9	278	24.6861
XM_004600255.1	2426	2158.9	1213	43.8506
XM_004600256.1	1080	812.9	611	58.6612
XM_004600257.1	3540	3272.9	1173	27.9713
XM_004600258.1	1626	1358.9	87	4.99665
XM_004600259.1	894	627.165	342	42.559
XM_004600260.1	1290	1022.9	178	13.5811
XM_004600261.2	2166	1898.9	18	0.739805
XM_004600262.1	909	642.038	130	15.8026
XM_004600263.2	2898	2630.9	369.688	10.9668
XM_004600264.1	2840	2572.9	25.3119	0.767801
XM_004600265.2	2426	2158.9	484.065	17.4992
XM_004600266.1	1133	865.9	188.935	17.0291
XM_004600267.1	1110	842.9	76	7.03695
XM_004600268.1	2152	1884.9	319	13.2084
XM_004600269.1	1263	995.9	19	1.48897
XM_004600270.1	2110	1842.9	724	30.6608
XM_004600271.1	1099	831.9	190	17.825
XM_004600272.1	1283	1015.9	1307	100.409
XM_004600273.1	513	271.328	0	0
XM_004600274.1	3971	3703.9	145	3.05531
XM_004600275.1	942	675.038	0	0
XM_004600276.1	747	483.856	11	1.77428
XM_004600277.1	7040	6772.9	508	5.85377
XM_004600278.2	3313	3045.9	365.232	9.35838
XM_004600279.1	2429	2161.9	232.768	8.40299
XM_004600280.1	1840	1572.9	45	2.23284
XM_004600281.2	1569	1301.9	0	0
XM_004600282.1	1544	1276.9	52	3.17829
XM_004600283.1	7545	7277.9	337	3.61386
XM_004600284.1	420	197.778	0	0
XM_004600285.2	2370	2102.9	1713	63.5749
XM_004600286.1	1233	965.9	0	0
XM_004600287.1	1296	1028.9	0	0
XM_004600288.1	4002	3734.9	280	5.85094
XM_004600289.1	2739	2471.9	368	11.6189
XM_004600290.1	2604	2336.9	0	0
