target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	300.164	21740	4833.34
NM_001281925.1	634	369.976	291	52.4888
NM_001285876.1	834	553.478	87	10.4898
NM_001286187.1	1110	824.979	188.645	15.2598
NM_001290408.1	830	549.589	1	0.121425
NM_001291139.1	4671	4385.98	5	0.0760765
NM_001291140.1	4671	4385.98	5	0.0760765
NM_001291520.1	4282	3996.98	243.438	4.06446
NM_001293736.1	2063	1777.98	4	0.150134
NM_001301748.1	4136	3850.98	983.562	17.0442
XM_004600094.1	3370	3084.98	1941.75	42.0038
XM_004600095.1	3286	3000.98	2299.25	51.1293
XM_004600096.1	1395	1109.98	155.564	9.35282
XM_004600097.1	1242	956.979	10.4356	0.727715
XM_004600098.1	4328	4042.98	0.0854889	0.00141109
XM_004600099.1	4314	4028.98	4.91451	0.0814015
XM_004600100.1	4040	3754.98	0	0
XM_004600101.1	1026	740.979	478	43.0496
XM_004600102.1	2487	2201.98	0	0
XM_004600103.1	2439	2153.98	19	0.588653
XM_004600104.1	2604	2318.98	394	11.3383
XM_004600105.1	1188	902.979	105	7.75995
XM_004600106.1	488	248.866	1143	306.498
XM_004600107.1	5374	5088.98	311	4.07828
XM_004600108.1	3753	3467.98	0	0
XM_004600109.1	4293	4007.98	237	3.94612
XM_004600110.1	1550	1264.98	323	17.0399
XM_004600111.1	485	246.569	98	26.5237
XM_004600112.1	1479	1193.98	67	3.74477
XM_004600113.1	4152	3866.98	129	2.2262
XM_004600114.1	3963	3677.98	0	0
XM_004600115.2	5115	4829.98	0	0
XM_004600116.1	858	576.571	533	61.691
XM_004600117.1	3384	3098.98	132	2.84251
XM_004600118.1	2052	1766.98	11	0.41544
XM_004600119.1	3624	3338.98	685	13.6906
XM_004600120.1	3183	2897.98	0	0
XM_004600122.2	1092	806.979	116	9.59274
XM_004600123.1	4041	3755.98	1582	28.108
XM_004600124.1	1599	1313.98	2	0.101575
XM_004600125.2	4680	4394.98	2029.48	30.8159
XM_004600126.1	2628	2342.98	0	0
XM_004600127.1	2544	2258.98	5	0.147708
XM_004600128.1	1680	1394.98	0	0
XM_004600129.1	2030	1744.98	162	6.19544
XM_004600130.2	9293	9007.98	0.007601	5.63106e-05
XM_004600131.2	9225	8939.98	53.0399	0.395925
XM_004600133.1	3098	2812.98	87	2.06395
XM_004600134.1	1578	1292.98	812	41.9094
XM_004600135.1	1673	1387.98	89	4.27912
XM_004600136.1	737	463.028	762	109.823
XM_004600137.1	1225	939.979	1301	92.3647
XM_004600138.1	3510	3224.98	285	5.89746
XM_004600140.1	4321	4035.98	223	3.68725
XM_004600141.1	4199	3913.98	0	0
XM_004600142.2	2770	2484.98	80.8123	2.17021
XM_004600143.2	2647	2361.98	69.1877	1.95479
XM_004600144.1	357	149.197	5	2.23644
XM_004600145.2	6774	6488.98	897.277	9.22778
XM_004600146.1	3612	3326.98	73.9286	1.48289
XM_004600147.1	2568	2282.98	0	0
XM_004600148.1	2509	2223.98	38.0714	1.14239
XM_004600149.1	3009	2723.98	189	4.63026
XM_004600150.1	8211	7925.98	0	0
XM_004600151.1	8208	7922.98	108.338	0.912512
XM_004600152.1	8208	7922.98	0	0
XM_004600153.1	8199	7913.98	57.8642	0.487935
XM_004600154.1	8181	7895.98	307.798	2.6014
XM_004600156.1	1698	1412.98	0	0
XM_004600157.1	2782	2496.98	24.8986	0.665438
XM_004600158.1	2755	2469.98	13.1079	0.35415
XM_004600159.1	8561	8275.98	170.551	1.37525
XM_004600160.1	2533	2247.98	6.7819	0.201329
XM_004600161.1	2538	2252.98	0	0
XM_004600162.1	8339	8053.98	561.347	4.65123
XM_004600163.1	822	541.973	0	0
XM_004600164.1	2148	1862.98	2	0.0716422
XM_004600165.1	1309	1023.98	77	5.01819
XM_004600166.1	1593	1307.98	151	7.70412
XM_004600167.1	999	713.979	0	0
XM_004600168.1	5802	5516.98	4	0.0483844
XM_004600170.1	1008	722.979	11	1.01535
XM_004600171.1	5443	5157.98	2	0.025876
XM_004600172.1	1084	798.979	170	14.1991
XM_004600173.1	5727	5441.98	600	7.35769
XM_004600174.1	826	545.754	2982	364.634
XM_004600175.1	825	544.754	62	7.59518
XM_004600176.1	2161	1875.98	2.19326	0.0780204
XM_004600177.1	2110	1824.98	6.80674	0.248902
XM_004600178.2	734	460.264	1	0.144991
XM_004600179.1	1898	1612.98	91	3.76495
XM_004600180.1	420	195.396	9	3.07378
XM_004600181.1	1119	833.979	0	0
XM_004600182.1	3813	3527.98	0	0
XM_004600185.1	1803	1517.98	33	1.45076
XM_004600186.1	1888	1602.98	200	8.32625
XM_004600187.2	2134	1848.98	2	0.0721847
XM_004600188.1	3860	3574.98	378	7.05611
XM_004600189.1	387	170.419	1019.1	399.068
XM_004600190.1	342	138.267	34.8951	16.842
XM_004600191.1	294	106.258	0	0
XM_004600192.1	708	436.973	3	0.458157
XM_004600193.1	756	480.4	694.039	96.4114
XM_004600194.2	1567	1281.98	506	26.3401
XM_004600195.1	792	513.891	211	27.4005
XM_004600196.1	1259	973.979	613	42.0008
XM_004600197.1	873	591.336	5	0.564264
XM_004600198.1	3438	3152.98	108	2.28586
XM_004600199.1	2097	1811.98	0	0
XM_004600200.1	1525	1239.98	412	22.1733
XM_004600201.1	444	214.185	107	33.3381
XM_004600202.1	2165	1879.98	626	22.2212
XM_004600203.1	231	67.3927	13	12.8729
XM_004600204.1	1936	1650.98	47	1.89978
XM_004600205.2	621	358.731	835.741	155.471
XM_004600206.2	867	585.395	436	49.7032
XM_004600207.1	567	312.098	0	0
XM_004600208.1	1164	878.979	74.4947	5.6558
XM_004600209.1	1045	759.979	87.5053	7.68387
XM_004600210.1	393	174.961	49	18.6897
XM_004600211.1	1206	920.979	9	0.652139
XM_004600212.1	1901	1615.98	17.8734	0.738105
XM_004600213.1	1756	1470.98	122.127	5.54052
XM_004600214.2	3318	3032.98	7521	165.483
XM_004600215.1	3276	2990.98	392	8.74621
XM_004600216.2	1289	1003.98	1224.82	81.4135
XM_004600217.2	1216	930.979	14.1779	1.01629
XM_004600218.1	1626	1340.98	85	4.23004
XM_004600219.2	4557	4271.98	952	14.8715
XM_004600220.1	1842	1556.98	194	8.31507
XM_004600221.2	1158	872.979	0	0
XM_004600222.2	1174	888.979	0	0
XM_004600223.1	1106	820.979	269.299	21.8902
XM_004600224.2	1106	820.979	18.7013	1.52015
XM_004600225.1	8449	8163.98	1883	15.392
XM_004600226.1	2796	2510.98	183	4.86357
XM_004600227.2	1180	894.979	291	21.6984
XM_004600228.1	420	195.396	2	0.683062
XM_004600229.1	3434	3148.98	328	6.95106
XM_004600230.2	582	324.785	2583.5	530.836
XM_004600231.1	942	658.146	0	0
XM_004600232.1	960	675.745	0	0
XM_004600233.1	3023	2737.98	76	1.85238
XM_004600234.2	1938	1652.98	0	0
XM_004600235.1	1207	921.979	28.5389	2.06568
XM_004600236.1	1171	885.979	9.50755	0.716131
XM_004600237.1	1153	867.979	5.65323	0.434645
XM_004600238.1	1117	831.979	694.3	55.6906
XM_004600239.1	1112	826.979	0	0
XM_004600240.1	961	676.745	0	0
XM_004600241.2	1536	1250.98	4.95115	0.264121
XM_004600242.1	1833	1547.98	8	0.344883
XM_004600244.1	1048	762.979	0	0
XM_004600245.1	877	595.336	0	0
XM_004600246.1	987	702.192	4977	472.998
XM_004600247.2	2031	1745.98	101	3.86037
XM_004600248.1	1260	974.979	183	12.5257
XM_004600249.1	3003	2717.98	178	4.3704
XM_004600250.2	995	710.05	0	0
XM_004600251.1	2938	2652.98	24	0.603705
XM_004600252.1	2763	2477.98	43	1.15802
XM_004600253.1	2730	2444.98	0	0
XM_004600254.1	1146	860.979	406	31.4688
XM_004600255.1	2426	2140.98	311	9.69382
XM_004600256.1	1080	794.979	30	2.51833
XM_004600257.1	3540	3254.98	501	10.2716
XM_004600258.1	1626	1340.98	4500	223.943
XM_004600259.1	894	611.672	527	57.4962
XM_004600260.1	1290	1004.98	218	14.4759
XM_004600261.2	2166	1880.98	61	2.16418
XM_004600262.1	909	626.115	200	21.3168
XM_004600263.2	2898	2612.98	91.9833	2.3492
XM_004600264.1	2840	2554.98	10.0167	0.261629
XM_004600265.2	2426	2140.98	15.3859	0.479576
XM_004600266.1	1133	847.979	134.614	10.5938
XM_004600267.1	1110	824.979	9	0.728026
XM_004600268.1	2152	1866.98	9	0.321699
XM_004600269.1	1263	977.979	1019	69.5331
XM_004600270.1	2110	1824.98	86	3.14476
XM_004600271.1	1099	813.979	47071	3859.11
XM_004600272.1	1283	997.979	12	0.80243
XM_004600273.1	513	268.812	0	0
XM_004600274.1	3971	3685.98	1	0.0181048
XM_004600275.1	942	658.146	0	0
XM_004600276.1	747	472.03	958	135.439
XM_004600277.1	7040	6754.98	673	6.64872
XM_004600278.2	3313	3027.98	568	12.5182
XM_004600279.1	2429	2143.98	0	0
XM_004600280.1	1840	1554.98	0	0
XM_004600281.2	1569	1283.98	5	0.259872
XM_004600282.1	1544	1258.98	72	3.81646
XM_004600283.1	7545	7259.98	5	0.0459602
XM_004600284.1	420	195.396	0	0
XM_004600285.2	2370	2084.98	1481	47.4024
XM_004600286.1	1233	947.979	0	0
XM_004600287.1	1296	1010.98	0	0
XM_004600288.1	4002	3716.98	134	2.40581
XM_004600289.1	2739	2453.98	101	2.74661
XM_004600290.1	2604	2318.98	0	0
XM_004600291.1	1339	1053.98	102	6.45826
XM_004600292.1	377	163.249	2389	976.593
XM_004600293.1	2646	2360.98	0	0
XM_004600294.1	2622	2336.98	0	0
XM_004600295.1	2749	2463.98	0	0
XM_004600296.1	2592	2306.98	0	0
XM_004600297.1	2491	2205.98	0	0
XM_004600298.1	2461	2175.98	0	0
XM_004600299.1	1649	1363.98	7	0.342482
XM_004600300.2	5753	5467.98	1909	23.2984
XM_004600301.2	1380	1094.98	110	6.704
XM_004600302.2	1679	1393.98	75	3.59048
XM_004600303.2	1563	1277.98	0	0
XM_004600304.2	1563	1277.98	0	0
XM_004600305.2	1566	1280.98	0	0
XM_004600306.2	1494	1208.98	0	0
XM_004600307.1	2273	1987.98	0	0
XM_004600308.1	3567	3281.98	509	10.3497
XM_004600309.1	564	309.531	1703	367.161
XM_004600310.1	258	83.3682	109	87.2516
XM_004600311.1	1626	1340.98	99	4.92675
XM_004600312.1	585	327.403	0	0
XM_004600313.1	1080	794.979	1387	116.431
XM_004600314.1	444	214.185	256	79.7622
XM_004600316.1	1875	1589.98	42	1.76281
XM_004600318.1	4342	4056.98	330	5.42823
XM_004600319.1	861	579.571	87	10.0175
XM_004600321.1	672	403.858	0	0
XM_004600323.1	2400	2114.98	8	0.252424
XM_004600327.1	1578	1292.98	44	2.27095
XM_004600328.2	1101	815.979	57	4.66169
XM_004600329.1	6246	5960.98	80	0.895611
XM_004600332.1	1212	926.979	0	0
XM_004600333.1	1368	1082.98	3	0.184862
XM_004600334.1	639	374.122	0	0
XM_004600336.1	534	285.476	0	0
XM_004600337.1	537	287.786	0	0
XM_004600339.1	750	474.838	0	0
XM_004600340.1	2127	1841.98	261	9.4559
XM_004600341.1	2882	2596.98	6136	157.675
XM_004600342.1	339	136.289	61	29.8687
XM_004600343.1	687	417.551	313	50.0244
XM_004600346.2	4529	4243.98	10	0.157244
XM_004600347.1	4203	3917.98	64	1.0901
XM_004600349.1	2841	2555.98	44	1.14879
XM_004600351.2	1650	1364.98	19	0.928912
XM_004600352.1	5500	5214.98	138	1.76593
XM_004600353.1	573	317.222	0	0
XM_004600354.1	588	329.949	0	0
XM_004600360.1	603	342.877	0	0
XM_004600363.1	690	420.206	1	0.158812
XM_004600365.1	1488	1202.98	0	0
XM_004600366.1	747	472.03	0	0
XM_004600367.1	774	497.011	91	12.2186
XM_004600368.1	2094	1808.98	729	26.8931
XM_004600369.2	3852	3566.98	34	0.6361
XM_004600370.1	987	702.192	0	0
XM_004600371.1	1014	728.979	45	4.1195
XM_004600372.1	588	329.949	0	0
XM_004600373.1	378	163.954	0	0
XM_004600374.1	2505	2219.98	4768	143.329
XM_004600375.1	2790	2504.98	288	7.67247
XM_004600378.1	885	602.915	7	0.774798
XM_004600382.1	3924	3638.98	1	0.0183387
XM_004600383.1	792	513.891	0	0
XM_004600386.1	495	254.358	86	22.5631
XM_004600387.1	1236	950.979	0	0
XM_004600388.1	1269	983.979	52	3.52667
XM_004600390.1	285	100.569	21	13.9348
XM_004600392.2	3882	3596.98	0	0
XM_004600393.1	915	631.989	0	0
XM_004600395.1	1881	1595.98	46	1.92344
XM_004600397.1	3447	3161.98	0	0
XM_004600398.1	825	544.754	2	0.245006
XM_004600399.1	780	502.456	6	0.796894
XM_004600400.1	777	499.557	355	47.4231
XM_004600402.1	1296	1010.98	0	0
XM_004600403.1	1104	818.979	596	48.5647
XM_004600404.1	960	675.745	9	0.888805
XM_004600407.1	639	374.122	0	0
XM_004600408.1	978	693.471	0	0
XM_004600409.2	660	393.089	0	0
XM_004600410.1	318	121.778	5	2.73998
XM_004600411.1	963	678.745	0	0
XM_004600412.1	957	672.812	0	0
XM_004600413.1	387	170.419	53	20.7541
XM_004600414.1	927	643.862	177	18.3454
XM_004600415.1	1644	1358.98	46	2.25887
XM_004600417.1	4473	4187.98	14	0.223085
XM_004600419.1	1575	1289.98	11	0.569059
XM_004600422.1	1357	1071.98	375	23.3449
XM_004600423.1	801	522.367	503	64.2598
XM_004600427.1	1572	1286.98	111	5.75571
XM_004600432.1	1227	941.979	330	23.3787
XM_004600433.1	623	360.58	710	131.402
XM_004600434.1	2010	1724.98	13	0.502929
XM_004600438.1	1143	857.979	0	0
XM_004600439.1	3650	3364.98	90	1.78487
XM_004600440.1	960	675.745	0	0
XM_004600441.2	951	666.947	0	0
XM_004600442.1	957	672.812	0	0
XM_004600443.2	930	646.668	0	0
XM_004600444.1	318	121.778	10	5.47996
XM_004600445.1	949	665.013	655	65.7292
XM_004600446.2	1059	773.979	13	1.12089
XM_004600447.1	546	295.101	139	31.4334
XM_004600448.1	2205	1919.98	60	2.08546
XM_004600451.1	2514	2228.98	274	8.20336
XM_004600453.1	702	431.464	4	0.618675
XM_004600454.1	579	322.129	0	0
XM_004600455.1	10686	10401	42	0.269477
XM_004600456.1	951	666.947	0	0
XM_004600457.1	2364	2078.98	0	0
XM_004600461.1	2454	2168.98	45	1.38454
XM_004600462.1	1443	1157.98	2612	150.529
XM_004600464.1	1170	884.979	343	25.8647
XM_004600465.1	1431	1145.98	7	0.407632
XM_004600470.1	1131	845.979	9	0.709954
XM_004600471.1	756	480.4	189	26.2546
XM_004600472.2	1452	1166.98	20	1.14371
XM_004600473.1	468	233.305	33	9.43923
