target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	299.679	26025	6127.05
NM_001281925.1	634	370.687	412	78.4166
NM_001285876.1	834	558.893	90	11.3614
NM_001286187.1	1110	831.077	261.532	22.2025
NM_001290408.1	830	554.893	1	0.127148
NM_001291139.1	4671	4392.08	2.5	0.0401594
NM_001291140.1	4671	4392.08	2.5	0.0401594
NM_001291520.1	4282	4003.08	403.302	7.1081
NM_001293736.1	2063	1784.08	3	0.118638
NM_001301748.1	4136	3857.08	1315.7	24.0666
XM_004600094.1	3370	3091.08	2181.67	49.7963
XM_004600095.1	3286	3007.08	2369.33	55.5902
XM_004600096.1	1395	1116.08	121.927	7.70764
XM_004600097.1	1242	963.077	18.0735	1.32403
XM_004600098.1	4328	4049.08	5.45714	0.0950882
XM_004600099.1	4314	4035.08	5.54286	0.0969169
XM_004600100.1	4040	3761.08	0	0
XM_004600101.1	1026	747.077	325	30.6927
XM_004600102.1	2487	2208.08	1.49176	0.0476653
XM_004600103.1	2439	2160.08	1.50824	0.0492628
XM_004600104.1	2604	2325.08	405	12.2895
XM_004600105.1	1188	909.077	45	3.49244
XM_004600106.1	488	246.818	961	274.704
XM_004600107.1	5374	5095.08	306	4.23729
XM_004600108.1	3753	3474.08	0	0
XM_004600109.1	4293	4014.08	106	1.86311
XM_004600110.1	1550	1271.08	245	13.5991
XM_004600111.1	485	244.749	93	26.809
XM_004600112.1	1479	1200.08	109	6.40818
XM_004600113.1	4152	3873.08	77	1.40266
XM_004600114.1	3963	3684.08	0	0
XM_004600115.2	5115	4836.08	0	0
XM_004600116.1	858	581.98	749	90.8011
XM_004600117.1	3384	3105.08	136	3.09018
XM_004600118.1	2052	1773.08	22	0.875412
XM_004600119.1	3624	3345.08	508	10.7146
XM_004600120.1	3183	2904.08	0	0
XM_004600122.2	1092	813.077	94	8.15668
XM_004600123.1	4041	3762.08	1381	25.899
XM_004600124.1	1599	1320.08	20.7377	1.10836
XM_004600125.2	4680	4401.08	1612	25.8418
XM_004600126.1	2628	2349.08	0	0
XM_004600127.1	2544	2265.08	11	0.342631
XM_004600128.1	1680	1401.08	0	0
XM_004600129.1	2030	1751.08	196	7.89711
XM_004600130.2	9293	9014.08	0.00308899	2.41775e-05
XM_004600131.2	9225	8946.08	29.0057	0.228754
XM_004600133.1	3098	2819.08	54	1.35146
XM_004600134.1	1578	1299.08	1099	59.6871
XM_004600135.1	1673	1394.08	165	8.35054
XM_004600136.1	737	465.952	677	102.51
XM_004600137.1	1225	946.077	2641	196.952
XM_004600138.1	3510	3231.08	502	10.9616
XM_004600140.1	4321	4042.08	300	5.23642
XM_004600141.1	4199	3920.08	0	0
XM_004600142.2	2770	2491.08	101.263	2.86802
XM_004600143.2	2647	2368.08	53.7367	1.601
XM_004600144.1	357	148.11	0	0
XM_004600145.2	6774	6495.08	846.285	9.19284
XM_004600146.1	3612	3333.08	110.324	2.3353
XM_004600147.1	2568	2289.08	25.2127	0.777099
XM_004600148.1	2509	2230.08	61.463	1.94452
XM_004600149.1	3009	2730.08	168	4.34162
XM_004600150.1	8211	7932.08	0	0
XM_004600151.1	8208	7929.08	242.512	2.15788
XM_004600152.1	8208	7929.08	0	0
XM_004600153.1	8199	7920.08	113.072	1.00726
XM_004600154.1	8181	7902.08	558.416	4.98579
XM_004600156.1	1698	1419.08	0	0
XM_004600157.1	2782	2503.08	4.08165	0.115048
XM_004600158.1	2755	2476.08	0	0
XM_004600159.1	8561	8282.08	29.4241	0.250658
XM_004600160.1	2533	2254.08	16.4967	0.516352
XM_004600161.1	2538	2259.08	0	0
XM_004600162.1	8339	8060.08	323.879	2.83505
XM_004600163.1	822	547.115	0	0
XM_004600164.1	2148	1869.08	3	0.113243
XM_004600165.1	1309	1030.08	57	3.90411
XM_004600166.1	1593	1314.08	117.173	6.29104
XM_004600167.1	999	720.077	31.8275	3.11846
XM_004600168.1	5802	5523.08	1	0.0127743
XM_004600170.1	1008	729.077	13	1.25802
XM_004600171.1	5443	5164.08	3	0.040987
XM_004600172.1	1084	805.077	239	20.9449
XM_004600173.1	5727	5448.08	430	5.56856
XM_004600174.1	826	551.004	2751	352.252
XM_004600175.1	825	550.004	36	4.618
XM_004600176.1	2161	1882.08	0	0
XM_004600177.1	2110	1831.08	5	0.192655
XM_004600178.2	734	462.999	5	0.761917
XM_004600179.1	1898	1619.08	82	3.57325
XM_004600180.1	420	194.365	5	1.81497
XM_004600181.1	1119	840.077	0	0
XM_004600182.1	3813	3534.08	0	0
XM_004600185.1	1803	1524.08	15	0.694387
XM_004600186.1	1888	1609.08	295	12.9349
XM_004600187.2	2134	1855.08	0	0
XM_004600188.1	3860	3581.08	336	6.61977
XM_004600189.1	387	169.166	912.214	380.452
XM_004600190.1	342	137.278	3.78606	1.94583
XM_004600191.1	294	104.133	0	0
XM_004600192.1	708	438.364	5	0.804735
XM_004600193.1	756	483.606	657.258	95.8875
XM_004600194.2	1567	1288.08	528	28.9207
XM_004600195.1	792	518.246	160	21.7822
XM_004600196.1	1259	980.077	734	52.8388
XM_004600197.1	873	596.685	3	0.354727
XM_004600198.1	3438	3159.08	70.6729	1.57837
XM_004600199.1	2097	1818.08	2.32713	0.0903081
XM_004600200.1	1525	1246.08	322	18.2318
XM_004600201.1	444	212.48	129	42.8341
XM_004600202.1	2165	1886.08	233	8.71593
XM_004600203.1	231	66.2141	19	20.2451
XM_004600204.1	1936	1657.08	53	2.25658
XM_004600205.2	621	359.344	791	155.304
XM_004600206.2	867	590.804	400	47.7677
XM_004600207.1	567	312.334	0	0
XM_004600208.1	1164	885.077	73.7154	5.87618
XM_004600209.1	1045	766.077	105.285	9.69638
XM_004600210.1	393	173.218	120	48.8771
XM_004600211.1	1206	927.077	12	0.913236
XM_004600212.1	1901	1622.08	3.65376	0.158923
XM_004600213.1	1756	1477.08	138.346	6.60818
XM_004600214.2	3318	3039.08	7552	175.323
XM_004600215.1	3276	2997.08	252	5.93226
XM_004600216.2	1289	1010.08	1289.56	90.0754
XM_004600217.2	1216	937.077	7.43544	0.55982
XM_004600218.1	1626	1347.08	125	6.54689
XM_004600219.2	4557	4278.08	358	5.90408
XM_004600220.1	1842	1563.08	156	7.04144
XM_004600221.2	1158	879.077	3.63732	0.291926
XM_004600222.2	1174	895.077	0	0
XM_004600223.1	1106	827.077	316.363	26.9871
XM_004600224.2	1106	827.077	0	0
XM_004600225.1	8449	8170.08	1941	16.7617
XM_004600226.1	2796	2517.08	153	4.28857
XM_004600227.2	1180	901.077	219	17.1475
XM_004600228.1	420	194.365	5	1.81497
XM_004600229.1	3434	3155.08	281	6.28368
XM_004600230.2	582	325.346	1938	420.268
XM_004600231.1	942	663.701	0	0
XM_004600232.1	960	681.498	0	0
XM_004600233.1	3023	2744.08	22	0.565645
XM_004600234.2	1938	1659.08	0	0
XM_004600235.1	1207	928.077	16.5441	1.2577
XM_004600236.1	1171	892.077	0	0
XM_004600237.1	1153	874.077	21.0076	1.69568
XM_004600238.1	1117	838.077	941.456	79.2562
XM_004600239.1	1112	833.077	3.99278	0.338148
XM_004600240.1	961	682.498	0	0
XM_004600241.2	1536	1257.08	5.57267	0.312766
XM_004600242.1	1833	1554.08	0	0
XM_004600244.1	1048	769.077	0	0
XM_004600245.1	877	600.685	2	0.23491
XM_004600246.1	987	708.219	4120	410.437
XM_004600247.2	2031	1752.08	213	8.57717
XM_004600248.1	1260	981.077	209	15.0301
XM_004600249.1	3003	2724.08	143	3.70369
XM_004600250.2	995	716.077	0	0
XM_004600251.1	2938	2659.08	19	0.504127
XM_004600252.1	2763	2484.08	38	1.07928
XM_004600253.1	2730	2451.08	0	0
XM_004600254.1	1146	867.077	458	37.2671
XM_004600255.1	2426	2147.08	307	10.0881
XM_004600256.1	1080	801.077	14	1.23302
XM_004600257.1	3540	3261.08	836	18.0868
XM_004600258.1	1626	1347.08	1926	100.874
XM_004600259.1	894	616.773	443	50.6753
XM_004600260.1	1290	1011.08	196	13.6769
XM_004600261.2	2166	1887.08	67	2.50497
XM_004600262.1	909	631.151	148	16.5442
XM_004600263.2	2898	2619.08	86	2.31669
XM_004600264.1	2840	2561.08	0	0
XM_004600265.2	2426	2147.08	5.97345	0.196288
XM_004600266.1	1133	854.077	105.027	8.676
XM_004600267.1	1110	831.077	4	0.339575
XM_004600268.1	2152	1873.08	1	0.0376671
XM_004600269.1	1263	984.077	2444	175.222
XM_004600270.1	2110	1831.08	97	3.73751
XM_004600271.1	1099	820.077	28864	2483.24
XM_004600272.1	1283	1004.08	8	0.562135
XM_004600273.1	513	267.087	0	0
XM_004600274.1	3971	3692.08	1	0.0191094
XM_004600275.1	942	663.701	0	0
XM_004600276.1	747	475.333	1301	193.107
XM_004600277.1	7040	6761.08	744	7.7638
XM_004600278.2	3313	3034.08	405.001	9.41775
XM_004600279.1	2429	2150.08	9.99882	0.328105
XM_004600280.1	1840	1561.08	0	0
XM_004600281.2	1569	1290.08	13	0.71096
XM_004600282.1	1544	1265.08	87	4.85199
XM_004600283.1	7545	7266.08	13	0.126229
XM_004600284.1	420	194.365	0	0
XM_004600285.2	2370	2091.08	1549	52.2635
XM_004600286.1	1233	954.077	0	0
XM_004600287.1	1296	1017.08	0	0
XM_004600288.1	4002	3723.08	105	1.98978
XM_004600289.1	2739	2460.08	68.9323	1.97693
XM_004600290.1	2604	2325.08	0.0676883	0.00205397
XM_004600291.1	1339	1060.08	33	2.19631
XM_004600292.1	377	161.905	2071	902.481
XM_004600293.1	2646	2367.08	0	0
XM_004600294.1	2622	2343.08	0	0
XM_004600295.1	2749	2470.08	0	0
XM_004600296.1	2592	2313.08	0	0
XM_004600297.1	2491	2212.08	0	0
XM_004600298.1	2461	2182.08	0	0
