target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	313.88	1723	466.442
NM_001281925.1	634	389.243	107	23.3582
NM_001285876.1	834	582.082	232	33.8672
NM_001286187.1	1110	857.141	420.447	41.6808
NM_001290408.1	830	578.14	79	11.611
NM_001291139.1	4671	4418.14	133.5	2.56755
NM_001291140.1	4671	4418.14	133.5	2.56755
NM_001291520.1	4282	4029.14	182.003	3.83834
NM_001293736.1	2063	1810.14	764.104	35.8688
NM_001301748.1	4136	3883.14	1167	25.5366
XM_004600094.1	3370	3117.14	711.708	19.4009
XM_004600095.1	3286	3033.14	1962.29	54.9727
XM_004600096.1	1395	1142.14	166.11	12.3581
XM_004600097.1	1242	989.141	46.8898	4.02807
XM_004600098.1	4328	4075.14	8.57097	0.178716
XM_004600099.1	4314	4061.14	19.6609	0.411368
XM_004600100.1	4040	3787.14	9.76817	0.219169
XM_004600101.1	1026	773.141	129	14.1778
XM_004600102.1	2487	2234.14	43.3203	1.64762
XM_004600103.1	2439	2186.14	434.68	16.8954
XM_004600104.1	2604	2351.14	848	30.6474
XM_004600105.1	1188	935.141	526	47.7953
XM_004600106.1	488	258.99	928	304.468
XM_004600107.1	5374	5121.14	527	8.7442
XM_004600108.1	3753	3500.14	0	0
XM_004600109.1	4293	4040.14	937	19.707
XM_004600110.1	1550	1297.14	220	14.4116
XM_004600111.1	485	256.403	43	14.2502
XM_004600112.1	1479	1226.14	176	12.1969
XM_004600113.1	4152	3899.14	192	4.18416
XM_004600114.1	3963	3710.14	0	0
XM_004600115.2	5115	4862.14	0	0
XM_004600116.1	858	605.845	396	55.5406
XM_004600117.1	3384	3131.14	184	4.99335
XM_004600118.1	2052	1799.14	26	1.22796
XM_004600119.1	3624	3371.14	328.492	8.27988
XM_004600120.1	3183	2930.14	7.50816	0.217732
XM_004600122.2	1092	839.141	240	24.3026
XM_004600123.1	4041	3788.14	134	3.00577
XM_004600124.1	1599	1346.14	0	0
XM_004600125.2	4680	4427.14	1640.68	31.4903
XM_004600126.1	2628	2375.14	33.5458	1.20012
XM_004600127.1	2544	2291.14	255.454	9.47409
XM_004600128.1	1680	1427.14	0	0
XM_004600129.1	2030	1777.14	175	8.36744
XM_004600130.2	9293	9040.14	174.069	1.63615
XM_004600131.2	9225	8972.14	250.107	2.36868
XM_004600133.1	3098	2845.14	27	0.806374
XM_004600134.1	1578	1325.14	143	9.1696
XM_004600135.1	1673	1420.14	99	5.92352
XM_004600136.1	737	487.142	106	18.4896
XM_004600137.1	1225	972.141	153	13.3733
XM_004600138.1	3510	3257.14	403	10.5134
XM_004600140.1	4321	4068.14	116	2.42292
XM_004600141.1	4199	3946.14	0	0
XM_004600142.2	2770	2517.14	204.643	6.90823
XM_004600143.2	2647	2394.14	44.3566	1.57429
XM_004600144.1	357	156.382	4	2.17346
XM_004600145.2	6774	6521.14	2655.36	34.6
XM_004600146.1	3612	3359.14	129.504	3.27591
XM_004600147.1	2568	2315.14	0	0
XM_004600148.1	2509	2256.14	119.496	4.50052
XM_004600149.1	3009	2756.14	275	8.47828
XM_004600150.1	8211	7958.14	3.68536e-08	3.935e-10
XM_004600151.1	8208	7955.14	73.3962	0.783975
XM_004600152.1	8208	7955.14	794.108	8.48219
XM_004600153.1	8199	7946.14	78.524	0.839696
XM_004600154.1	8181	7928.14	375.972	4.02958
XM_004600156.1	1698	1445.14	0	0
XM_004600157.1	2782	2529.14	12.6419	0.424733
XM_004600158.1	2755	2502.14	0	0
XM_004600159.1	8561	8308.14	19.1963	0.196332
XM_004600160.1	2533	2280.14	8.15379	0.30386
XM_004600161.1	2538	2285.14	0	0
XM_004600162.1	8339	8086.14	1588.72	16.6948
XM_004600163.1	822	570.198	0	0
XM_004600164.1	2148	1895.14	1	0.0448368
XM_004600165.1	1309	1056.14	233	18.7461
XM_004600166.1	1593	1340.14	396.757	25.1565
XM_004600167.1	999	746.141	581.243	66.1932
XM_004600168.1	5802	5549.14	7	0.107189
XM_004600170.1	1008	755.141	976	109.824
XM_004600171.1	5443	5190.14	44	0.720361
XM_004600172.1	1084	831.141	436	44.5747
XM_004600173.1	5727	5474.14	197	3.05792
XM_004600174.1	826	574.14	6917	1023.71
XM_004600175.1	825	573.14	29	4.29945
XM_004600176.1	2161	1908.14	136.423	6.0751
XM_004600177.1	2110	1857.14	63.5771	2.90892
XM_004600178.2	734	484.338	1	0.17544
XM_004600179.1	1898	1645.14	347	17.9227
XM_004600180.1	420	204.083	51	21.2344
XM_004600181.1	1119	866.141	0	0
XM_004600182.1	3813	3560.14	224.693	5.36288
XM_004600185.1	1803	1550.14	132	7.23568
XM_004600186.1	1888	1635.14	147	7.63904
XM_004600187.2	2134	1881.14	75	3.38779
XM_004600188.1	3860	3607.14	393	9.25776
XM_004600189.1	387	178.735	764.407	363.404
XM_004600190.1	342	146.263	38.5934	22.421
XM_004600191.1	294	113.435	0	0
XM_004600192.1	708	459.191	43	7.95703
XM_004600193.1	756	505.643	358.588	60.2599
XM_004600194.2	1567	1314.14	605	39.1192
XM_004600195.1	792	540.698	9	1.41437
XM_004600196.1	1259	1006.14	585	49.4053
XM_004600197.1	873	620.601	0	0
XM_004600198.1	3438	3185.14	261.816	6.98465
XM_004600199.1	2097	1844.14	10.1836	0.469229
XM_004600200.1	1525	1272.14	794	53.0349
XM_004600201.1	444	223.308	162	61.6436
XM_004600202.1	2165	1912.14	651	28.9293
XM_004600203.1	231	73.5732	931	1075.24
XM_004600204.1	1936	1683.14	840	42.4068
XM_004600205.2	621	377.256	3157.84	711.265
XM_004600206.2	867	614.601	971	134.246
XM_004600207.1	567	327.491	0	0
XM_004600208.1	1164	911.141	43.8373	4.08822
XM_004600209.1	1045	792.141	63.1627	6.7754
XM_004600210.1	393	183.145	22	10.2071
XM_004600211.1	1206	953.141	2223	198.18
XM_004600212.1	1901	1648.14	660.795	34.0682
XM_004600213.1	1756	1503.14	1060.21	59.9331
XM_004600214.2	3318	3065.14	4247	117.736
XM_004600215.1	3276	3023.14	403	11.3272
XM_004600216.2	1289	1036.14	693.013	56.8328
XM_004600217.2	1216	963.141	0	0
XM_004600218.1	1626	1373.14	324	20.0496
XM_004600219.2	4557	4304.14	5174	102.145
XM_004600220.1	1842	1589.14	990	52.9358
XM_004600221.2	1158	905.141	135.722	12.7412
XM_004600222.2	1174	921.141	0	0
XM_004600223.1	1106	853.141	471.278	46.9389
XM_004600224.2	1106	853.141	2.4312e-07	2.42146e-08
XM_004600225.1	8449	8196.14	1448	15.0119
XM_004600226.1	2796	2543.14	1416	47.3118
XM_004600227.2	1180	927.141	761	69.7454
XM_004600228.1	420	204.083	26	10.8254
XM_004600229.1	3434	3181.14	808	21.5827
XM_004600230.2	582	341.395	555	138.138
XM_004600231.1	942	689.214	0	0
XM_004600232.1	960	707.214	0	0
XM_004600233.1	3023	2770.14	150	4.60114
XM_004600234.2	1938	1685.14	0	0
XM_004600235.1	1207	954.141	2313.18	206.003
XM_004600236.1	1171	918.141	173.222	16.0313
XM_004600237.1	1153	900.141	237.015	22.3739
XM_004600238.1	1117	864.141	570.587	56.1066
XM_004600239.1	1112	859.141	0	0
XM_004600240.1	961	708.214	0	0
XM_004600241.2	1536	1283.14	49.9925	3.3106
XM_004600242.1	1833	1580.14	0	0
XM_004600244.1	1048	795.141	0	0
XM_004600245.1	877	624.538	0	0
XM_004600246.1	987	734.141	372	43.0566
XM_004600247.2	2031	1778.14	127	6.06896
XM_004600248.1	1260	1007.14	224	18.8988
XM_004600249.1	3003	2750.14	690	21.3192
XM_004600250.2	995	742.141	0	0
XM_004600251.1	2938	2685.14	3345	105.854
XM_004600252.1	2763	2510.14	49	1.65872
XM_004600253.1	2730	2477.14	0	0
XM_004600254.1	1146	893.141	265	25.2117
XM_004600255.1	2426	2173.14	827	32.3366
XM_004600256.1	1080	827.141	376	38.6265
XM_004600257.1	3540	3287.14	861	22.2567
XM_004600258.1	1626	1373.14	218	13.4902
