target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	307.308	59	15.1434
NM_001281925.1	634	380.452	202	41.8789
NM_001285876.1	834	569.795	224	31.008
NM_001286187.1	1110	843.851	699.972	65.4273
NM_001290408.1	830	565.795	78	10.8738
NM_001291139.1	4671	4404.85	192.5	3.44702
NM_001291140.1	4671	4404.85	192.5	3.44702
NM_001291520.1	4282	4015.85	188.261	3.69767
NM_001293736.1	2063	1796.85	679.702	29.8367
NM_001301748.1	4136	3869.85	1609.74	32.81
XM_004600094.1	3370	3103.85	1317.96	33.4923
XM_004600095.1	3286	3019.85	2376.04	62.0602
XM_004600096.1	1395	1128.85	206.183	14.4066
XM_004600097.1	1242	975.851	53.8172	4.34993
XM_004600098.1	4328	4061.85	4.44348	0.0862866
XM_004600099.1	4314	4047.85	9.62688	0.187588
XM_004600100.1	4040	3773.85	21.9296	0.458344
XM_004600101.1	1026	759.851	96	9.96523
XM_004600102.1	2487	2220.85	139.38	4.95022
XM_004600103.1	2439	2172.85	631.62	22.9282
XM_004600104.1	2604	2337.85	987	33.3
XM_004600105.1	1188	921.851	619	52.9632
XM_004600106.1	488	253.182	1339	417.15
XM_004600107.1	5374	5107.85	811	12.5235
XM_004600108.1	3753	3486.85	0	0
XM_004600109.1	4293	4026.85	1369	26.8153
XM_004600110.1	1550	1283.85	602	36.9851
XM_004600111.1	485	250.732	52	16.3583
XM_004600112.1	1479	1212.85	205	13.3319
XM_004600113.1	4152	3885.85	163	3.30861
XM_004600114.1	3963	3696.85	0	0
XM_004600115.2	5115	4848.85	0	0
XM_004600116.1	858	593.502	643	85.4542
XM_004600117.1	3384	3117.85	202	5.11023
XM_004600118.1	2052	1785.85	53	2.34086
XM_004600119.1	3624	3357.85	397.579	9.33913
XM_004600120.1	3183	2916.85	6.42125	0.17364
XM_004600122.2	1092	825.851	200	19.1017
XM_004600123.1	4041	3774.85	163	3.4059
XM_004600124.1	1599	1332.85	0	0
XM_004600125.2	4680	4413.85	2606	46.5695
XM_004600126.1	2628	2361.85	6.05707	0.202281
